channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_FHC,0,0.0,0.06666666666666667,0.03333333333333333,17.0,16.985294117647058,19.137178228947327,0.0,0.007223553243907752,0.008138712519044869,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999989,-2.839973841158765e-10,0.9999999997613742,0.0,0.007223553243907752,0.8287375911571266,0.16403885559896442,1.0000000000000004,-2.90736637218911e-10,0.9999999997518823,0.0,0.008138712519044869,0.7958800589807942,0.19598122850016136
T2K_app_FHC,1,0.06666666666666667,0.13333333333333333,0.1,10.0,7.5,7.123490015441308,0.0,0.039313122142797474,0.03733955107467232,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-1.3131732403083079e-12,0.9999999999996707,0.0,0.039313122142797474,0.3765650871306668,0.5841217907265353,1.0000000000000004,-1.414881608692861e-12,0.9999999999996327,0.0,0.03733955107467232,0.41926618426348833,0.5433942646618397
T2K_app_FHC,2,0.13333333333333333,0.2,0.16666666666666669,10.0,7.5,7.708559907752436,0.0,0.042915602248141095,0.04410899878760943,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000004,-1.0417091673606734e-13,0.9999999999999847,0.0,0.042915602248141095,0.05317993189268262,0.9039044658591767,0.9999999999999999,-1.1838988953517892e-13,0.9999999999999811,0.0,0.04410899878760943,0.03538819180368683,0.9205028094087037
T2K_app_FHC,3,0.2,0.26666666666666666,0.23333333333333334,16.0,16.102941176470587,17.237183309070225,0.0,0.02790520578900872,0.02987076349538632,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,1.0000000000000002,-2.2985485002446053e-14,0.9999999999999967,0.0,0.02987076349538632,0.2920222366833612,0.6781069998212527
T2K_app_FHC,4,0.26666666666666666,0.3333333333333333,0.3,22.0,20.073529411764703,22.217353661314252,0.0,0.018491771740812197,0.020466666531952126,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,1.0,-6.868037687530479e-15,0.9999999999999989,0.0,0.020466666531952126,0.4979227876730108,0.48161054579503704
T2K_app_FHC,5,0.3333333333333333,0.4,0.3666666666666667,22.0,20.073529411764703,22.90374905744513,0.0,0.012926807762214308,0.014749392347818422,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,1.0,-2.973582459252888e-15,1.0000000000000004,0.0,0.014749392347818422,0.6315649260674294,0.3536856815847521
T2K_app_FHC,6,0.4,0.4666666666666667,0.43333333333333335,15.0,16.323529411764703,19.16877724344364,0.0,0.009476372498194751,0.011128137114934926,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,0.9999999999999998,-1.2757812346037188e-15,0.9999999999999994,0.0,0.011128137114934926,0.7190556184545177,0.26981624443054714
T2K_app_FHC,7,0.4666666666666667,0.5333333333333333,0.5,6.0,10.588235294117649,12.782911782353505,0.0,0.00721872601601627,0.008714987463017635,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,1.000000000000001,-5.763962007780131e-16,1.0000000000000018,0.0,0.008714987463017635,0.7785154478232751,0.21276956471370825
T2K_app_FHC,8,0.5333333333333333,0.6,0.5666666666666667,9.0,5.514705882352942,6.83922705764851,0.0,0.005670645249224727,0.007032619916672036,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,1.0000000000000007,-2.645556178455421e-16,1.0000000000000007,0.0,0.007032619916672036,0.8205041342487566,0.17246324583457198
T2K_app_FHC,9,0.6,0.6666666666666666,0.6333333333333333,9.0,5.514705882352942,7.021160965027237,0.0,0.004566829454008326,0.005814352638284143,0.04371599230210214,0.043976577409936546,-0.0019621653550455295,0.00028359670786852015,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,0.999999999999999,-4.735890433224118e-16,0.9999999999999987,0.0,0.005814352638284143,0.8511813462570432,0.1430043011046717
