target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T06,874.45,5,0.16262074072392968,ModeA_points,ModeB_holdout_points,0.25,1.6241466445271542
T06,874.45,6,0.169817032740045,ModeA_points,ModeB_holdout_points,0.07500000000000001,3.429498937813461
T06,874.45,7,0.5862305215505816,ModeA_points,ModeB_holdout_points,-0.08016267219623541,1.072488562492522
T07,874.37,0,0.008494814022412079,ModeA_points,ModeB_holdout_points,-0.125,
T07,874.37,1,0.0311433155450222,ModeA_points,ModeB_holdout_points,0.0,
T07,874.37,2,0.0889835613482258,ModeA_points,ModeB_holdout_points,-0.23076923076923078,
T07,874.37,3,0.13846613963391358,ModeA_points,ModeB_holdout_points,0.06818181818181818,0.43313712816027367
T07,874.37,4,0.15434882613821935,ModeA_points,ModeB_holdout_points,0.125,
T07,874.37,5,0.1647832953661028,ModeA_points,ModeB_holdout_points,0.20238095238095238,
T07,874.37,6,0.17120579175793643,ModeA_points,ModeB_holdout_points,0.0,
