target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3
T06,874.45,30.0,ModeA_points,0,0.0,0.018753198273131738,0.009376599136565869,8,1,0.125,-1.9513410978363863,0.0,0.0
T06,874.45,30.0,ModeB_points,0,0.0,0.018753198273131738,0.009376599136565869,11,5,0.45454545454545453,-2.4166335583646,0.12318400589799383,0.0
T06,874.45,30.0,ModeA_points,1,0.019162971199893998,0.07184444105402643,0.04550370612696021,8,1,0.125,-2.412513557636322,0.0,0.0
T06,874.45,30.0,ModeB_points,1,0.019162971199893998,0.07184444105402643,0.04550370612696021,8,2,0.25,-1.878362269389725,0.04091569092619718,0.0
T06,874.45,30.0,ModeA_points,2,0.07201392980722905,0.09579964422153776,0.08390678701438341,14,2,0.14285714285714285,-0.08691401659964981,2.72902736186088,0.0
T06,874.45,30.0,ModeB_points,2,0.07201392980722905,0.09579964422153776,0.08390678701438341,8,3,0.375,-0.6132970365513057,0.28867070573911885,0.0
T06,874.45,30.0,ModeA_points,3,0.09595598973828504,0.11407207354758034,0.10501403164293269,10,4,0.4,0.5583401480874579,1.4920230772698648,0.0
T06,874.45,30.0,ModeB_points,3,0.09595598973828504,0.11407207354758034,0.10501403164293269,8,3,0.375,1.3079008381399368,1.0278395285185475,0.0
T06,874.45,30.0,ModeA_points,4,0.11436362903002245,0.13421207697912105,0.12428785300457175,8,4,0.5,-0.9107148029043826,1.4536382437351667,0.0
T06,874.45,30.0,ModeB_points,4,0.11436362903002245,0.13421207697912105,0.12428785300457175,26,12,0.46153846153846156,1.5311139805622775,0.9445854022729687,0.0
T06,874.45,30.0,ModeA_points,5,0.13424649944152856,0.14409152666373679,0.13916901305263268,8,3,0.375,0.40121607495614825,1.993028490583713,0.0
T06,874.45,30.0,ModeB_points,5,0.13424649944152856,0.14409152666373679,0.13916901305263268,30,9,0.3,-1.3884664987751283,1.586736248984676,0.0
T06,874.45,30.0,ModeA_points,6,0.14464668789571283,0.15640064420804714,0.15052366605188,8,3,0.375,-2.472880816293338,0.3581792611131225,0.0
T06,874.45,30.0,ModeB_points,6,0.14464668789571283,0.15640064420804714,0.15052366605188,32,10,0.3125,0.9852844772276859,1.2078383995432365,0.0
T06,874.45,30.0,ModeA_points,7,0.1564143250918949,1.0,0.5782071625459475,252,91,0.3611111111111111,-0.9733838655542646,1.675788014445491,0.0
T06,874.45,30.0,ModeB_points,7,0.1564143250918949,1.0,0.5782071625459475,195,77,0.39487179487179486,0.9449392323226433,1.6118382989833322,0.0
