target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T08,816.28,2,0.06690455826635652,ModeA_points,ModeB_points,0.2894736842105263,1.6662336615219666
T08,816.28,3,0.10333802166746439,ModeA_points,ModeB_points,-0.045454545454545414,0.7986511977605145
T08,816.28,4,0.1224173824031822,ModeA_points,ModeB_points,-0.27717391304347827,3.0898305774424557
T08,816.28,5,0.137604230234845,ModeA_points,ModeB_points,0.21153846153846156,2.678840033873055
T08,816.28,6,0.148977892139117,ModeA_points,ModeB_points,0.2466216216216216,0.34731113006930125
T08,816.28,7,0.5776966929879644,ModeA_points,ModeB_points,-0.10228323640025483,0.8419675152824704
T09,816.15,0,0.007171815552931395,ModeA_points,ModeB_points,0.0,
T09,816.15,1,0.038181500435962745,ModeA_points,ModeB_points,-0.06818181818181818,1.3903142298343933
T09,816.15,2,0.07899819337937795,ModeA_points,ModeB_points,-0.13888888888888884,0.5302096589485724
T09,816.15,3,0.10516345273237146,ModeA_points,ModeB_points,-0.275,0.4645923443745642
T09,816.15,4,0.12459349817271292,ModeA_points,ModeB_points,-0.16666666666666663,1.1222927390623914
T09,816.15,5,0.13916901305263268,ModeA_points,ModeB_points,-0.14166666666666672,2.063028294333514
T09,816.15,6,0.15125596273601696,ModeA_points,ModeB_points,-0.040322580645161255,0.9537570872852346
T09,816.15,7,0.5789640015366174,ModeA_points,ModeB_points,-0.05896385745651067,0.765531580406657
T10,1359.91,0,0.009376599136565869,ModeA_points,ModeB_points,-0.125,
T10,1359.91,1,0.05585570189367714,ModeA_points,ModeB_points,-0.05147058823529413,0.0
T10,1359.91,2,0.09690081413502159,ModeA_points,ModeB_points,0.375,
T10,1359.91,3,0.10968952997710396,ModeA_points,ModeB_points,-0.25,0.0
T10,1359.91,4,0.12680570327052806,ModeA_points,ModeB_points,-0.1774193548387097,2.5109735557984565
T10,1359.91,5,0.14137517392189133,ModeA_points,ModeB_points,0.05357142857142855,0.9837853164595584
T10,1359.91,6,0.1522774138390901,ModeA_points,ModeB_points,0.1077586206896552,1.3875638599859104
T10,1359.91,7,0.5794386163851575,ModeA_points,ModeB_points,0.09896373056994817,0.9507578924849424
T11,1529.53,0,0.0021408086099869088,ModeA_points,ModeB_points,-0.09722222222222221,0.0
T11,1529.53,1,0.006415836645672554,ModeA_points,ModeB_points,-0.375,
T11,1529.53,2,0.019774010349121622,ModeA_points,ModeB_points,-0.4285714285714286,0.0
T11,1529.53,3,0.06155860160992231,ModeA_points,ModeB_points,-0.2142857142857143,0.7062728747665918
