target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T04,1359.68,3,0.12428785300457175,ModeA_points,ModeB_points,0.11538461538461539,
T04,1359.68,4,0.13916901305263268,ModeA_points,ModeB_points,0.03333333333333333,
T04,1359.68,5,0.15052366605188,ModeA_points,ModeB_points,0.09375,
T04,1359.68,6,0.15903123329390342,ModeA_points,ModeB_points,0.0,
T04,1359.68,7,0.5808853194327793,ModeA_points,ModeB_points,0.06284153005464482,0.7321900427846332
T05,816.22,0,0.0,ModeA_points,ModeB_points,0.0,0.7082835286363673
T05,816.22,1,0.0,ModeA_points,ModeB_points,0.0,1.085507811679604
T05,816.22,2,0.0,ModeA_points,ModeB_points,0.0,3.1938681131953945
T05,816.22,3,0.0,ModeA_points,ModeB_points,0.0,0.531060905771286
T05,816.22,4,0.00010917254494175821,ModeA_points,ModeB_points,0.0,1.12002229938009
T05,816.22,5,0.0005126475378999276,ModeA_points,ModeB_points,0.0,1.0723206497205091
T05,816.22,6,0.0016637555638809752,ModeA_points,ModeB_points,0.0,2.6198708460305835
T05,816.22,7,0.5013541042561328,ModeA_points,ModeB_points,-0.04096983194978737,1.2339221904821063
T06,874.45,0,0.009376599136565869,ModeA_points,ModeB_points,0.32954545454545453,
T06,874.45,1,0.04550370612696021,ModeA_points,ModeB_points,-0.375,2.1169624404758114
T06,874.45,2,0.08390678701438341,ModeA_points,ModeB_points,0.2857142857142857,4.610390527682534
T06,874.45,3,0.10501403164293269,ModeA_points,ModeB_points,-0.04999999999999999,1.0972119272677323
T06,874.45,4,0.12428785300457175,ModeA_points,ModeB_points,0.04807692307692307,2.6608480966991137
T06,874.45,5,0.13916901305263268,ModeA_points,ModeB_points,-0.26666666666666666,0.4166120992017523
T06,874.45,6,0.15052366605188,ModeA_points,ModeB_points,-0.09375,3.971194825201557
T06,874.45,7,0.5782071625459475,ModeA_points,ModeB_points,0.03058608058608059,0.7453492490270177
T07,874.37,0,0.007642257132257308,ModeA_points,ModeB_points,0.125,
T07,874.37,1,0.041676818126833895,ModeA_points,ModeB_points,-0.125,
T07,874.37,2,0.08382204263778209,ModeA_points,ModeB_points,-0.016666666666666663,0.20027899761975373
T07,874.37,3,0.10501403164293269,ModeA_points,ModeB_points,0.275,
T07,874.37,4,0.12428785300457175,ModeA_points,ModeB_points,-0.08499999999999999,
T07,874.37,5,0.13916901305263268,ModeA_points,ModeB_points,-0.1810344827586207,0.4838443381753394
T07,874.37,6,0.15052366605188,ModeA_points,ModeB_points,-0.03125,
T07,874.37,7,0.5782071625459475,ModeA_points,ModeB_points,0.06911340206185565,0.6728434482658843
T08,816.28,0,0.0041634804246909116,ModeA_points,ModeB_points,-0.125,
T08,816.28,1,0.023546851096294428,ModeA_points,ModeB_points,0.16666666666666666,
T08,816.28,2,0.06690455826635652,ModeA_points,ModeB_points,-0.08552631578947367,0.0
T08,816.28,3,0.10333802166746439,ModeA_points,ModeB_points,-0.4204545454545454,0.0
T08,816.28,4,0.1224173824031822,ModeA_points,ModeB_points,-0.32065217391304346,1.8714787475430368
T08,816.28,5,0.137604230234845,ModeA_points,ModeB_points,0.05769230769230771,1.2907503799518008
T08,816.28,6,0.148977892139117,ModeA_points,ModeB_points,0.030405405405405428,0.5403207237768071
T08,816.28,7,0.5776966929879644,ModeA_points,ModeB_points,-0.09720709426827512,1.2715307835172083
T09,816.15,0,0.007171815552931395,ModeA_points,ModeB_points,0.17647058823529413,
T09,816.15,1,0.038181500435962745,ModeA_points,ModeB_points,0.022727272727272707,0.26957581084144433
T09,816.15,2,0.07899819337937795,ModeA_points,ModeB_points,-0.13888888888888884,1.1828234369047723
T09,816.15,3,0.10516345273237146,ModeA_points,ModeB_points,-0.275,0.5479454682531918
T09,816.15,4,0.12459349817271292,ModeA_points,ModeB_points,-0.16666666666666663,1.416132688042684
T09,816.15,5,0.13916901305263268,ModeA_points,ModeB_points,-0.10833333333333328,1.7122825057725535
T09,816.15,6,0.15125596273601696,ModeA_points,ModeB_points,-0.07258064516129037,0.5453739805531059
