setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,61,2987734.656628251,0.0068258288880206,-8.870605189401022,-7.846107670433072,-1.0244975189679506,7.147863818783261
ModeA_points,62,3247268.3142748475,0.014196963180737501,-9.78200616310325,-8.426877218234125,-1.3551289448691257,0.0
ModeA_points,63,3214509.453015715,0.013266563756604411,-7.762223733250061,-8.227481172738907,0.46525743948884557,0.0
ModeA_points,64,3269178.038082123,0.014819231282548305,-9.967125105478853,-8.74937435256089,-1.2177507529179632,5.194364344515471
ModeA_points,65,3233748.953124523,0.013812993612033326,-10.846829091401304,-9.378610774213014,-1.46821831718829,0.0
ModeA_points,66,3505608.9924468994,0.021534215116942104,-8.010070441886924,-8.968048674515186,0.9579782326282622,0.0
ModeA_points,67,4233696.8386154175,0.04221297154363685,-12.17958420546511,-9.931509333800163,-2.2480748716649472,0.0
ModeA_points,68,3919608.039904356,0.03329239170003936,-10.332376251405496,-10.051769409081762,-0.2806068423237331,0.0
ModeA_points,69,4261608.923187256,0.04300571544296128,-12.283473581655578,-10.721280660853907,-1.562192920801671,0.0
ModeA_points,70,3889347.121116638,0.03243293748424357,-5.513107684254032,-9.158828767873944,3.645721083619912,0.0
ModeA_points,71,3746405.6513442993,0.02837319132552002,-10.909506055571898,-9.68403195418333,-1.225474101388567,0.0
ModeA_points,72,3716673.886604607,0.027528765856226323,-10.326545680795906,-9.876786072167103,-0.4497596086288027,0.0
ModeA_points,73,3832144.6466293335,0.03080830380418429,-10.0364741652133,-9.924692500080962,-0.11178166513233734,16.168068363388333
ModeA_points,74,4020065.4057964087,0.036145527364205225,-9.249062805093063,-9.722003591584592,0.47294078649152915,0.0
ModeA_points,75,4260896.807311118,0.04298549031377153,-9.764694514026575,-9.734810868317187,-0.029883645709388063,0.0
ModeA_points,76,4689627.631510228,0.05516207083614096,-12.764318009110275,-10.643663010555112,-2.120654998555162,0.0
ModeA_points,77,5102414.388571829,0.0668858166044042,-8.735539866518149,-10.071226067344023,1.335686200825874,0.0
