target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T10,1359.91,1,0.06803181274226683,ModeA_points,ModeB_holdout_points,0.08333333333333334,1.83068031994208
T10,1359.91,2,0.12610395168395333,ModeA_points,ModeB_holdout_points,0.25,
T10,1359.91,3,0.14613569216716768,ModeA_points,ModeB_holdout_points,-0.02941176470588236,6.257708618921547
T10,1359.91,4,0.16006722105024662,ModeA_points,ModeB_holdout_points,-0.07500000000000001,0.0
T10,1359.91,5,0.16798612839647648,ModeA_points,ModeB_holdout_points,-0.375,0.0
T10,1359.91,6,0.17294437642361646,ModeA_points,ModeB_holdout_points,0.26785714285714285,0.0
T10,1359.91,7,0.5877227338038374,ModeA_points,ModeB_holdout_points,-0.08049194232400336,1.2179514273999532
T11,1529.53,0,0.0024256716107577984,ModeA_points,ModeB_holdout_points,0.0357142857142857,0.40740604113161505
T11,1529.53,1,0.009229208595182468,ModeA_points,ModeB_holdout_points,0.13636363636363635,0.05356860221001966
T11,1529.53,2,0.02056936059538888,ModeA_points,ModeB_holdout_points,0.35,
T11,1529.53,3,0.04426358077320648,ModeA_points,ModeB_holdout_points,-0.16666666666666669,0.0
T11,1529.53,4,0.09704230555599858,ModeA_points,ModeB_holdout_points,-0.08333333333333337,1.2440367093758613
T11,1529.53,5,0.1407229600705405,ModeA_points,ModeB_holdout_points,0.22058823529411764,3.0513404560268382
T11,1529.53,6,0.15656517450491197,ModeA_points,ModeB_holdout_points,-0.045454545454545414,4.231331261195375
T11,1529.53,7,0.5807614056933623,ModeA_points,ModeB_holdout_points,0.17109225294278674,0.27281145392860573
T12,816.35,0,0.005316659071309933,ModeA_points,ModeB_holdout_points,0.0,
T12,816.35,1,0.01878667554368603,ModeA_points,ModeB_holdout_points,-0.1527777777777778,0.21155503454485813
T12,816.35,2,0.06953770812161975,ModeA_points,ModeB_holdout_points,0.125,0.7582976371342591
T12,816.35,3,0.12404036763509688,ModeA_points,ModeB_holdout_points,-0.4,0.46380508702831724
T12,816.35,4,0.1451831187542685,ModeA_points,ModeB_holdout_points,0.20833333333333337,0.22435267393452338
T12,816.35,5,0.1597959315649046,ModeA_points,ModeB_holdout_points,0.275,1.496188067606908
T12,816.35,6,0.16757412425944435,ModeA_points,ModeB_holdout_points,0.08333333333333337,0.5307517014171319
T12,816.35,7,0.5851700985125375,ModeA_points,ModeB_holdout_points,0.07965729775081476,0.9085302647800207
