target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T01,1359.8,0,0.02856740579239219,ModeA_points,ModeB_points,-0.28409090909090906,0.3021310810026465
T01,1359.8,1,0.07843906541447432,ModeA_points,ModeB_points,0.425,1.294973999885314
T01,1359.8,2,0.10515980938415374,ModeA_points,ModeB_points,0.2,0.632516180684588
T01,1359.8,3,0.12429149635278947,ModeA_points,ModeB_points,-0.09999999999999998,1.4891459051228373
T01,1359.8,4,0.13916901305263268,ModeA_points,ModeB_points,-0.425,3.014734298384215
T01,1359.8,5,0.15052366605188,ModeA_points,ModeB_points,0.0625,5.7223589836214215
T01,1359.8,6,0.15903123329390342,ModeA_points,ModeB_points,-0.01785714285714285,2.613625693191547
T01,1359.8,7,0.5808853194327793,ModeA_points,ModeB_points,-0.13387978142076495,1.27429861503084
T02,1359.47,0,0.007940820904474377,ModeA_points,ModeB_points,0.25,
T02,1359.47,1,0.03970340007685269,ModeA_points,ModeB_points,0.3194444444444444,
T02,1359.47,2,0.08142512747931963,ModeA_points,ModeB_points,0.2916666666666667,1.017618817190671
T02,1359.47,3,0.10515980938415374,ModeA_points,ModeB_points,0.35,3.1925672712816673
T02,1359.47,4,0.12429149635278947,ModeA_points,ModeB_points,-0.3,0.5535476970376076
T02,1359.47,5,0.13916901305263268,ModeA_points,ModeB_points,-0.09999999999999998,3.2104122908713113
T02,1359.47,6,0.15052366605188,ModeA_points,ModeB_points,-0.09375,9.427310336199195
T02,1359.47,7,0.5782071625459475,ModeA_points,ModeB_points,-0.06519274376417228,0.9733216481580369
T03,1359.59,0,0.024270520016971782,ModeA_points,ModeB_points,0.2840909090909091,
T03,1359.59,1,0.07286155329274938,ModeA_points,ModeB_points,0.14473684210526316,2.2176683597559377
T03,1359.59,2,0.10449188354485281,ModeA_points,ModeB_points,0.1590909090909091,
T03,1359.59,3,0.12428785300457175,ModeA_points,ModeB_points,-0.04807692307692307,
T03,1359.59,4,0.13916901305263268,ModeA_points,ModeB_points,-0.024999999999999994,
T03,1359.59,5,0.15052366605188,ModeA_points,ModeB_points,-0.15625,0.28255636442349324
T03,1359.59,6,0.15903123329390342,ModeA_points,ModeB_points,-0.3035714285714286,0.0
T03,1359.59,7,0.5808853194327793,ModeA_points,ModeB_points,0.013661202185792365,0.7254208181386771
T04,1359.68,0,0.021992207811516912,ModeA_points,ModeB_points,0.0,
T04,1359.68,1,0.07144826296433338,ModeA_points,ModeB_points,0.0,
T04,1359.68,2,0.10449188354485281,ModeA_points,ModeB_points,0.03409090909090909,
T04,1359.68,3,0.12428785300457175,ModeA_points,ModeB_points,0.11538461538461539,
T04,1359.68,4,0.13916901305263268,ModeA_points,ModeB_points,0.03333333333333333,
T04,1359.68,5,0.15052366605188,ModeA_points,ModeB_points,0.0625,
T04,1359.68,6,0.15903123329390342,ModeA_points,ModeB_points,0.07142857142857142,
T04,1359.68,7,0.5808853194327793,ModeA_points,ModeB_points,0.07240437158469945,0.5598358301353569
T05,816.22,0,0.0,ModeA_points,ModeB_points,0.0,1.2830879453572381
T05,816.22,1,0.0,ModeA_points,ModeB_points,0.125,1.6108386474265655
T05,816.22,2,0.0,ModeA_points,ModeB_points,0.0,0.2665465648207119
T05,816.22,3,0.0,ModeA_points,ModeB_points,0.0,1.2688461623200584
T05,816.22,4,0.00010917254494175821,ModeA_points,ModeB_points,-0.125,2.4835828359278476
T05,816.22,5,0.0005126475378999276,ModeA_points,ModeB_points,0.0,0.3145165878929342
T05,816.22,6,0.0016637555638809752,ModeA_points,ModeB_points,0.050000000000000044,1.6721582549592313
T05,816.22,7,0.5013541042561328,ModeA_points,ModeB_points,-0.053831747317270695,1.1835966658321304
T06,874.45,0,0.009376599136565869,ModeA_points,ModeB_points,0.45454545454545453,
T06,874.45,1,0.04550370612696021,ModeA_points,ModeB_points,-0.375,1.7931040502743751
T06,874.45,2,0.08390678701438341,ModeA_points,ModeB_points,0.16071428571428573,0.05517549848301291
T06,874.45,3,0.10501403164293269,ModeA_points,ModeB_points,-0.04999999999999999,1.31038102592883
T06,874.45,4,0.12428785300457175,ModeA_points,ModeB_points,0.17307692307692307,0.47803142852182495
T06,874.45,5,0.13916901305263268,ModeA_points,ModeB_points,-0.26666666666666666,1.0615069701033555
T06,874.45,6,0.15052366605188,ModeA_points,ModeB_points,-0.15625,0.978825033321617
T06,874.45,7,0.5782071625459475,ModeA_points,ModeB_points,0.05293040293040291,0.7304442425723637
T07,874.37,0,0.007642257132257308,ModeA_points,ModeB_points,0.0,
T07,874.37,1,0.041676818126833895,ModeA_points,ModeB_points,-0.125,
T07,874.37,2,0.08382204263778209,ModeA_points,ModeB_points,-0.016666666666666663,0.5101595246965632
T07,874.37,3,0.10501403164293269,ModeA_points,ModeB_points,0.275,
T07,874.37,4,0.12428785300457175,ModeA_points,ModeB_points,-0.045,
T07,874.37,5,0.13916901305263268,ModeA_points,ModeB_points,-0.11206896551724138,1.126967870733366
T07,874.37,6,0.15052366605188,ModeA_points,ModeB_points,0.0625,
T07,874.37,7,0.5782071625459475,ModeA_points,ModeB_points,0.07426804123711339,0.836685650339979
T08,816.28,0,0.0041634804246909116,ModeA_points,ModeB_points,-0.125,
T08,816.28,1,0.023546851096294428,ModeA_points,ModeB_points,0.08333333333333333,
T08,816.28,2,0.06690455826635652,ModeA_points,ModeB_points,0.21710526315789475,1.174891556217724
T08,816.28,3,0.10333802166746439,ModeA_points,ModeB_points,-0.2272727272727273,0.19321456830626307
T08,816.28,4,0.1224173824031822,ModeA_points,ModeB_points,-0.27717391304347827,4.310500991834788
T08,816.28,5,0.137604230234845,ModeA_points,ModeB_points,0.17307692307692307,0.7895662784147113
T08,816.28,6,0.148977892139117,ModeA_points,ModeB_points,0.19256756756756754,0.5870341614641624
T08,816.28,7,0.5776966929879644,ModeA_points,ModeB_points,-0.10633181939620623,1.1555118355658842
T09,816.15,0,0.007171815552931395,ModeA_points,ModeB_points,0.0,
T09,816.15,1,0.038181500435962745,ModeA_points,ModeB_points,-0.19318181818181818,2.5060460895926973
T09,816.15,2,0.07899819337937795,ModeA_points,ModeB_points,-0.13888888888888884,0.6580378402218972
T09,816.15,3,0.10516345273237146,ModeA_points,ModeB_points,-0.17500000000000004,0.26634527240859307
T09,816.15,4,0.12459349817271292,ModeA_points,ModeB_points,-0.29166666666666663,0.6656205691238196
T09,816.15,5,0.13916901305263268,ModeA_points,ModeB_points,-0.14166666666666672,2.7081745041635554
T09,816.15,6,0.15125596273601696,ModeA_points,ModeB_points,0.11693548387096775,0.9583182963441593
T09,816.15,7,0.5789640015366174,ModeA_points,ModeB_points,-0.056557169397061235,0.779506125965375
T10,1359.91,0,0.009376599136565869,ModeA_points,ModeB_points,-0.125,
T10,1359.91,1,0.05585570189367714,ModeA_points,ModeB_points,-0.05147058823529413,0.0
T10,1359.91,2,0.09690081413502159,ModeA_points,ModeB_points,0.25,
T10,1359.91,3,0.10968952997710396,ModeA_points,ModeB_points,-0.125,0.0
T10,1359.91,4,0.12680570327052806,ModeA_points,ModeB_points,-0.11290322580645162,1.7988348736973234
T10,1359.91,5,0.14137517392189133,ModeA_points,ModeB_points,-0.1607142857142857,30.78078242319529
T10,1359.91,6,0.1522774138390901,ModeA_points,ModeB_points,-0.017241379310344807,1.4747535049706546
T10,1359.91,7,0.5794386163851575,ModeA_points,ModeB_points,0.11260103626943002,0.9061412012171841
T11,1529.53,0,0.0021408086099869088,ModeA_points,ModeB_points,-0.09722222222222221,0.0
T11,1529.53,1,0.006415836645672554,ModeA_points,ModeB_points,-0.5,
T11,1529.53,2,0.019774010349121622,ModeA_points,ModeB_points,-0.48214285714285715,5.238474302310806
T11,1529.53,3,0.06155860160992231,ModeA_points,ModeB_points,0.0357142857142857,1.839317694805475
T11,1529.53,4,0.09674844004369368,ModeA_points,ModeB_points,-0.375,1.4104220561501657
T11,1529.53,5,0.1089644432712655,ModeA_points,ModeB_points,0.0,0.5746450924301989
T11,1529.53,6,0.12578465465362998,ModeA_points,ModeB_points,0.0,0.9325064151285466
T11,1529.53,7,0.5675387117490844,ModeA_points,ModeB_points,-0.1635161929940515,1.1102134422360168
T12,816.35,0,0.004536677159087012,ModeA_points,ModeB_points,-0.125,
T12,816.35,1,0.03837856448675269,ModeA_points,ModeB_points,-0.04166666666666667,
T12,816.35,2,0.0816358193331284,ModeA_points,ModeB_points,0.125,0.5172843910509523
T12,816.35,3,0.10501403164293269,ModeA_points,ModeB_points,0.35,0.9302978863649586
T12,816.35,4,0.12428785300457175,ModeA_points,ModeB_points,-0.20192307692307693,1.4513341051749422
T12,816.35,5,0.13916901305263268,ModeA_points,ModeB_points,-0.05833333333333335,2.414212261090385
T12,816.35,6,0.1514242484195237,ModeA_points,ModeB_points,-0.041666666666666685,0.9111546867864602
T12,816.35,7,0.5794386163851575,ModeA_points,ModeB_points,-0.06851506264995999,1.1140372488642478
