setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,202,37940067.1105957,0.9995230331662577,1.8036417745932967,1.4446564866003382,0.3589852879929585,4.261775080404655
ModeA_points,203,39494772.63574219,1.0,0.6442925507293573,1.204547305839044,-0.5602547551096866,2.099557493561618
ModeA_points,204,31817387.92993164,0.825630017203946,-0.49572919732795084,0.7611717214252423,-1.256900918753193,3.262395626271023
ModeA_points,205,30582464.40966797,0.7905563886363043,3.3662585882530967,1.4199335511800724,1.9463250370730243,6.341655859696434
ModeA_points,206,28110284.618408203,0.7203428779789302,0.7780302842711592,1.267752955661324,-0.4897226713901649,2.5841104408499667
ModeA_points,207,27463480.694213867,0.7019727034531089,0.6286615848991691,1.1188805459644833,-0.49021896106531415,2.5383563311632793
ModeA_points,208,24313563.240112305,0.6125104549890895,0.5198491504232916,0.9913977679558649,-0.47154861753257327,3.4027650403030454
ModeA_points,209,27138798.708251953,0.6927512616460884,0.9347353155803474,0.9783161623192033,-0.04358084673885587,2.79644495629746
ModeA_points,210,23724053.833496094,0.5957675283013112,0.12577366050942224,0.8000941183915881,-0.6743204578821658,3.7786227478630483
ModeA_points,211,21780066.584594727,0.5405554559831481,-0.9433590779795453,0.45728767271507614,-1.4006467506946214,5.152528364740237
ModeA_points,212,22569707.27746582,0.562982403003918,-0.9005431005050261,0.1834525276180412,-1.0839956281230672,4.6375503099316955
