channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_FHC,0,0.0,0.06666666666666667,0.03333333333333333,17.0,16.985294117647058,17.7684085970249,0.0,0.007223553243907752,0.007556598353322942,0.017526138732024587,0.017630609670710926,-0.0007866499287046172,0.00011369649833637946,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999989,-2.839973841158765e-10,0.9999999997613742,0.0,0.007223553243907752,0.8287375911571266,0.16403885559896442,1.0000000000000013,-2.866860164809162e-10,0.9999999997576086,0.0,0.007556598353322942,0.8158586898117623,0.1765847118349161
T2K_app_FHC,1,0.06666666666666667,0.13333333333333333,0.1,10.0,7.5,7.336892086736524,0.0,0.039313122142797474,0.038458151300586295,0.019195294801741213,0.019309715353635775,-0.000861568969533628,0.00012452473627317748,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-1.3131732403083079e-12,0.9999999999996707,0.0,0.039313122142797474,0.3765650871306668,0.5841217907265353,1.0,-1.3572634506934284e-12,0.9999999999996556,0.0,0.038458151300586295,0.3952182495339711,0.5663235991654427
T2K_app_FHC,2,0.13333333333333333,0.2,0.16666666666666669,10.0,7.5,7.602799837800177,0.0,0.042915602248141095,0.0435038311748352,0.02086445087145784,0.020988821036560627,-0.0009364880103626393,0.00013535297420997554,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000004,-1.0417091673606734e-13,0.9999999999999847,0.0,0.042915602248141095,0.05317993189268262,0.9039044658591767,1.0,-1.1118040869477412e-13,0.9999999999999835,0.0,0.0435038311748352,0.04425367134579849,0.9122424974793664
T2K_app_FHC,3,0.2,0.26666666666666666,0.23333333333333334,16.0,16.102941176470587,16.69071603289625,0.0,0.02790520578900872,0.028923776132551274,0.022533606941174466,0.022667926719485476,-0.0010114070511916505,0.00014618121214677357,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,1.0000000000000018,-2.141692121497281e-14,1.0000000000000009,0.0,0.028923776132551274,0.311446067982607,0.6596301558848434
T2K_app_FHC,4,0.26666666666666666,0.3333333333333333,0.3,22.0,20.073529411764703,21.25698425917116,0.0,0.018491771740812197,0.01958197249499407,0.0242027630108911,0.02434703240241033,-0.0010863260920206616,0.00015700945008357162,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,1.0000000000000013,-6.571659962690748e-15,1.0000000000000027,0.0,0.01958197249499407,0.5174196226535956,0.4629984048514116
T2K_app_FHC,5,0.3333333333333333,0.4,0.3666666666666667,22.0,20.073529411764703,21.73592831726218,0.0,0.012926807762214308,0.013997347508099093,0.025871919080607726,0.02602613808533518,-0.0011612451328496729,0.00016783768802036968,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,0.9999999999999994,-2.413909965952706e-15,0.9999999999999984,0.0,0.013997347508099093,0.6486834746124533,0.337319177879447
T2K_app_FHC,6,0.4,0.4666666666666667,0.43333333333333335,15.0,16.323529411764703,18.097381801082776,0.0,0.009476372498194751,0.010506155063837433,0.02754107515032435,0.027705243768260026,-0.0012361641736786837,0.0001786659259571677,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,0.9999999999999994,-1.2505319913047036e-15,0.9999999999999991,0.0,0.010506155063837433,0.7334714328872791,0.2560224120488829
T2K_app_FHC,7,0.4666666666666667,0.5333333333333333,0.5,6.0,10.588235294117649,12.036802891633592,0.0,0.00721872601601627,0.008206313872885663,0.029210231220040975,0.029384349451184875,-0.0013110832145076948,0.0001894941638939657,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,0.9999999999999994,-5.222791029014992e-16,0.9999999999999989,0.0,0.008206313872885663,0.7904380655910761,0.20135562053603773
T2K_app_FHC,8,0.5333333333333333,0.6,0.5666666666666667,9.0,5.514705882352942,6.4380300125863545,0.0,0.005670645249224727,0.006620078220683342,0.030879387289757598,0.031063455134109724,-0.0013860022553367063,0.00020032240183076382,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,1.0000000000000009,-3.0508267404418436e-16,1.0000000000000018,0.0,0.006620078220683342,0.8302457531683787,0.1631341686109389
T2K_app_FHC,9,0.6,0.6666666666666666,0.6333333333333333,9.0,5.514705882352942,6.621396399721397,0.0,0.004566829454008326,0.005483300243024108,0.032548543359474234,0.032742560817034576,-0.0014609212961657172,0.00021115063976756183,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,1.0000000000000009,-1.1612932627649907e-16,1.0000000000000013,0.0,0.005483300243024108,0.8590390232183458,0.13547767653863096
