target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3
T06,874.45,30.0,ModeA_points,0,0.0,0.0164848089350292,0.0082424044675146,8,4,0.5,0.9158269386820008,0.9602290593833096,0.0
T06,874.45,30.0,ModeB_holdout_points,0,0.0,0.0164848089350292,0.0082424044675146,11,4,0.36363636363636365,0.9158254996245185,1.2843681853584683,0.0
T06,874.45,30.0,ModeA_points,1,0.016927964596364815,0.03993889058263191,0.028433427589498364,8,3,0.375,-2.6119568394042414,0.22246355587524214,0.0
T06,874.45,30.0,ModeB_holdout_points,1,0.016927964596364815,0.03993889058263191,0.028433427589498364,8,5,0.625,0.0,0.0179053945898362,0.0
T06,874.45,30.0,ModeA_points,2,0.04280670579068915,0.11959336612659942,0.08120003595864428,14,6,0.42857142857142855,0.0589255687261514,1.0229245308186399,0.0
T06,874.45,30.0,ModeB_holdout_points,2,0.04280670579068915,0.11959336612659942,0.08120003595864428,8,4,0.5,-0.3879284566903729,1.46383105700972,0.0
T06,874.45,30.0,ModeA_points,3,0.12214779681033272,0.1469372868422585,0.1345425418262956,12,6,0.5,2.0423609420961655,0.8427333702832962,0.0
T06,874.45,30.0,ModeB_holdout_points,3,0.12214779681033272,0.1469372868422585,0.1345425418262956,8,3,0.375,-0.149141757830904,0.877119391016967,0.0
T06,874.45,30.0,ModeA_points,4,0.14713244791895605,0.15724994838210557,0.1521911981505308,13,6,0.46153846153846156,-0.37317043084398227,0.7293152388258607,0.0
T06,874.45,30.0,ModeB_holdout_points,4,0.14713244791895605,0.15724994838210557,0.1521911981505308,8,5,0.625,-0.1332366711448798,0.5294022686833417,0.0
T06,874.45,30.0,ModeA_points,5,0.1579693237345047,0.16727215771335469,0.16262074072392968,20,6,0.3,-1.469521386478561,0.8275326804805082,0.0
T06,874.45,30.0,ModeB_holdout_points,5,0.1579693237345047,0.16727215771335469,0.16262074072392968,8,4,0.5,0.8299062769657123,1.0747432994155723,0.0
T06,874.45,30.0,ModeA_points,6,0.1673092628401871,0.17232480263990294,0.169817032740045,10,3,0.3,-0.6357471648479902,0.3768672402579174,0.0
T06,874.45,30.0,ModeB_holdout_points,6,0.1673092628401871,0.17232480263990294,0.169817032740045,8,2,0.25,-0.38133481412470205,0.7955700439499219,0.0
T06,874.45,30.0,ModeA_points,7,0.17246104310116322,1.0,0.5862305215505816,233,76,0.3261802575107296,-0.9706159750543457,0.9706159750543457,0.0
T06,874.45,30.0,ModeB_holdout_points,7,0.17246104310116322,1.0,0.5862305215505816,267,86,0.32209737827715357,-0.9712969664368445,1.0295746088752198,0.0
