setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,81,3784582.514446497,0.024673627158725255,-9.168861634564657,-9.564162637964763,0.39530100340010677,0.0
ModeA_points,82,4068215.8114427924,0.03134960102728696,-10.041345577681671,-9.707317519879835,-0.3340280578018362,0.0
ModeA_points,83,4249562.541380167,0.03561802100135948,-7.13878973331158,-8.93675918390936,1.7979694505977788,0.0
ModeA_points,84,4041072.8946433067,0.030710728916047224,-7.638165682342316,-8.547181133439246,0.9090154510969297,0.0
ModeA_points,85,3617223.755599618,0.020734446841855485,-9.49137219922498,-8.830438453174965,-0.6609337460500146,0.0
ModeA_points,86,3630727.2613449693,0.021052283472620014,-8.330399200244097,-8.680426677295705,0.35002747705160786,0.0
ModeA_points,87,3944621.827782154,0.028440527184519337,-9.035933089656837,-8.787078601004044,-0.24885448865279258,0.0
ModeA_points,88,4134580.356549263,0.03291164601150322,-10.806468210120114,-9.392895483738865,-1.4135727263812488,0.0
ModeA_points,89,3758810.719257593,0.024067027605537767,-9.564986346269434,-9.444522742498036,-0.1204636037713982,0.0
ModeA_points,90,3423021.8348253965,0.01616344984663977,-7.891095437689952,-8.978494551055611,1.0873991133656595,0.0
ModeA_points,91,3698863.558584094,0.02265603079243801,-8.228781911261102,-8.75358075911726,0.5247988478561574,0.0
ModeA_points,92,3570216.97455585,0.019628032167637966,-9.396793056753474,-8.946544448408124,-0.4502486083453494,15.346518137180055
ModeA_points,93,3544711.5014367104,0.019027701128046012,-9.025483905953017,-8.970226285671592,-0.055257620281425446,0.0
ModeA_points,94,3482606.129238963,0.01756590575253735,-7.961672524198621,-8.667660157229701,0.7059876330310804,0.0
ModeA_points,95,3369323.1752203703,0.01489952613917524,-7.858303182486063,-8.424853064806609,0.5665498823205457,0.0
ModeA_points,96,4238312.598728657,0.03535322725549232,-9.936774610581882,-8.87842952853919,-1.0583450820426918,14.469660528343402
ModeA_points,97,6842826.277332306,0.09665655603531675,-8.708911560058217,-8.827574137994898,0.11866257793668034,0.0
ModeA_points,98,6714221.606071472,0.09362954392565069,-11.438227475372988,-9.610770139208325,-1.827457336164663,0.0
ModeA_points,99,5579559.18409729,0.06692260662682743,-11.23835049682707,-10.09904424649395,-1.1393062503331208,0.0
ModeA_points,100,4493867.45450592,0.04136830925475192,-10.883685352149092,-10.334436578190493,-0.549248773958599,0.0
ModeA_points,101,4548826.125778198,0.042661890287550734,-4.509051691414312,-8.586821112157638,4.077769420743326,0.0
ModeA_points,102,4721544.396392822,0.04672721926499254,-11.611701342863297,-9.494285181369335,-2.1174161614939617,0.0
ModeA_points,103,4998121.090362549,0.05323709945588988,-10.3991605514301,-9.765747792387565,-0.6334127590425354,0.0
ModeA_points,104,3684700.392601013,0.02232266751315989,-9.59993649080805,-9.716004401913711,0.11606791110566128,0.0
ModeA_points,105,3712851.258302927,0.022985264062273168,-8.669294968349243,-9.40199157184437,0.7326966034951266,0.0
ModeA_points,106,3915966.4300934076,0.02776605529356285,-10.17999175250871,-9.635391626043672,-0.5446001264650384,0.0
ModeA_points,107,3465654.3686392307,0.017166906368514378,-9.021544462584727,-9.45123747700599,0.42969301442126273,0.0
ModeA_points,108,3265819.0608193874,0.012463314416689752,-7.9492808732458915,-9.00065049587796,1.051369622632068,0.0
ModeA_points,109,3103773.859491676,0.008649201119534265,-9.077847953233512,-9.023809733084626,-0.05403822014888604,0.0
ModeA_points,110,3148642.123326242,0.00970528078316842,-9.907227901350295,-9.288835183564327,-0.6183927177859676,0.0
ModeA_points,111,3456819.308348611,0.016958952534278492,-8.608647290692891,-9.084778815702897,0.4761315250100058,0.0
ModeA_points,112,3470652.6563489437,0.017284552774951743,-9.384372646883412,-9.174656965057052,-0.2097156818263599,0.0
ModeA_points,113,3347010.6666709185,0.014374348998142515,-9.375296235575405,-9.234848746212558,-0.14044748936284712,0.0
ModeA_points,114,3701248.8258320093,0.022712173643031557,-9.426230877639469,-9.29226338564063,-0.13396749199883828,0.0
ModeA_points,115,3473751.518852152,0.017357491761004408,-8.18222632609241,-8.959252267776165,0.777025941683755,0.0
ModeA_points,116,3380550.4324910045,0.015163785931477948,-8.544955491191779,-8.834963234800849,0.29000774360907045,0.0
ModeA_points,117,3331157.8478322923,0.01400121578201277,-10.939088392677826,-9.466200782163941,-1.4728876105138848,0.0
ModeA_points,118,3555331.2958427668,0.019277662859250148,-10.979275059068874,-9.92012306523542,-1.0591519938334528,19.738264209386863
ModeA_points,119,3568410.0942928344,0.019585503009223713,-8.570035126136938,-9.515096683505876,0.9450615573689376,0.0
ModeA_points,120,3447776.0388510227,0.01674609800876399,-10.434654231789944,-9.790963947991097,-0.643690283798847,0.9302417808631116
ModeA_points,121,4171886.176063776,0.033789725838031553,-9.906066256340395,-9.825494640495887,-0.08057161584450867,0.0
ModeA_points,122,4783165.680971026,0.04817762050471959,-9.651820482455838,-9.773392393083872,0.12157191062803463,0.0
ModeA_points,123,4140672.257797241,0.033055033173631405,-8.102987019586232,-9.27227078103458,1.169283761448348,0.0
ModeA_points,124,4043900.1231722683,0.03077727436039273,-9.726148347227435,-9.408434050892437,-0.3177142963349979,0.0
ModeA_points,125,3523859.7813530564,0.018536907064488465,-10.797385998028336,-9.825119635033207,-0.9722663629951285,0.0
ModeA_points,126,3704719.50612545,0.02279386423151506,-10.06085530247226,-9.895840335264923,-0.16501496720733755,0.0
ModeA_points,127,3325551.910405636,0.013869266916468823,-9.482507264767833,-9.771840414115797,0.2893331493479643,0.0
ModeA_points,128,3990237.7608029842,0.02951420499337371,-9.909894466786215,-9.813256629916921,-0.09663783686929328,0.0
ModeA_points,129,3704814.54789412,0.02279610126211331,-8.547743859019176,-9.433602798647598,0.885858939628422,0.0
ModeA_points,130,3852885.4457638264,0.026281296601804116,-9.549927862872295,-9.468500317915007,-0.08142754495728788,6.27492260603357
ModeA_points,131,3599975.575006664,0.020328470519123887,-8.745035088508846,-9.251460749093159,0.5064256605843127,0.0
ModeA_points,132,3484045.580861211,0.0175997866174321,-6.611360818168484,-8.459430769815757,1.8480699516472727,10.679333686915301
ModeA_points,133,3953398.652069092,0.02864711029802917,-6.661586694767682,-7.920077547301335,1.2584908525336527,0.0
ModeA_points,134,4394767.554564953,0.039035761033547764,-12.00778020766466,-9.146388345410331,-2.8613918622543277,0.0
ModeA_points,135,4531931.043296814,0.04226422495577416,-8.264622813247021,-8.881858685761339,0.6172358725143177,0.0
ModeA_points,136,4026481.781478882,0.030367292897672416,-8.62587769063279,-8.805064387222775,0.17918669658998532,0.0
ModeA_points,137,4498134.336425781,0.041468740313089905,-9.71879300354665,-9.079182972119938,-0.639610031426713,7.707955593308766
ModeA_points,138,4936142.530838013,0.051778288913620206,-8.877012076033497,-9.018531703294006,0.14151962726050904,10.288116671783719
ModeA_points,139,4693063.050643921,0.04605684409404208,-10.239743053003908,-9.384895108206976,-0.8548479447969317,2.137366122845826
ModeA_points,140,4356107.1262869835,0.038125797317494714,-15.114844248787644,-11.103879850381176,-4.010964398406468,7.028481084658699
ModeA_points,141,4605014.515464783,0.043984415623033825,-8.13249238164117,-10.212463609759174,2.079971228118005,6.431592791713474
ModeA_points,142,4571643.003579378,0.043198938940074885,-1.1610651155689256,-7.4970440615021,6.335978945933174,8.661735491435952
ModeA_points,143,5163718.044998169,0.05713481158478438,-2.427240993329083,-5.976103141050195,3.548862147721112,6.290282505226817
ModeA_points,144,6658248.630889893,0.09231208887500916,-4.496052203962652,-5.532087859923932,1.03603565596128,2.5669422674612092
ModeA_points,145,8904650.09967041,0.14518640815520725,-1.0198238692219217,-4.178408662713329,3.158584793491407,6.152172252447134
ModeA_points,146,14899573.516113281,0.28629096991166425,-2.8955470987492142,-3.7935501935240943,0.89800309477488,2.1866219451894193
ModeA_points,147,22533430.744262695,0.46597167704712456,-4.088149020439984,-3.8819298415988612,-0.20621917884112317,4.5858194231271625
ModeA_points,148,33797379.9173584,0.731095099200823,-1.668383514379945,-3.2178659434331864,1.5494824290532414,2.2781963467040427
ModeA_points,149,54037248.4375,1.0,-1.8564101339865802,-2.8094292005992045,0.9530190666126244,2.824048745540149
ModeA_points,150,96736046.47851562,1.0,-1.5936674421045345,-2.4447006730508036,0.8510332309462691,2.590716779920169
