scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
191,86404532.24560547,1.0,1.3431497079063892,4.7493970835072306,0.3088219617685056,0.3
192,87842538.21044922,1.0,2.8124315752386972,4.2218647642116025,1.059904845809563,0.3
193,84264441.65283203,1.0,-2.018414744387146,3.454151741408169,0.13640896875055042,0.3
194,70894692.69970703,1.0,0.07943396083253192,3.9810078578503267,0.11931646637514487,0.3
195,59480572.846191406,1.0,1.9597088468301815,5.353145790537679,0.6714341805116559,0.3
196,59353746.80175781,1.0,1.4772035783890114,2.399199654257891,0.9131649998748625,0.3
197,72134446.27783203,1.0,-1.1189345916772502,2.8328831162690533,0.30353512240922875,0.3
198,59109974.907714844,1.0,0.8512995524842042,3.162845395787524,0.4678644514317214,0.3
199,51972922.27050781,1.0,-0.9991281626060812,1.67243383316403,0.027766667220380625,0.3
200,53795303.22192383,1.0,1.5226109046572258,2.6553685574481514,0.4762199384514342,0.3
201,44318186.3996582,0.9787269178054824,0.6264731400571829,3.2477058946061055,0.5212958989331588,0.3
202,46330607.850097656,1.0,3.236266696831568,2.3756891762313574,1.3357871383026816,0.3
203,45776156.24584961,1.0,0.9560785157545898,2.8957450450731432,1.221874551538254,0.3
204,42428607.54785156,0.9342512544371836,1.0416602676539164,3.5645459155068826,1.1678102663729528,0.3
205,77522961.72509766,1.0,1.8223200693358668,2.9526815734946963,1.364163207261827,0.3
206,41370717.490722656,0.9093513345335762,3.146258008672854,2.214958524854328,1.898791647685135,0.3
207,43032055.775146484,0.9484548216456675,0.46861071353435596,3.4005086962667406,1.4697373674399012,0.3
208,65184862.703125,1.0,1.9932576738526704,3.500870332578166,1.626793459363732,0.3
209,55228580.02416992,1.0,1.1907751704171274,2.7777022388698844,1.4959879726797507,0.3
210,42309927.896972656,0.9314578509250143,2.7765641525585165,2.462167460594231,1.8801608266433805,0.3
211,38375184.70361328,0.8388444553309443,-0.3944932907764066,1.9555185127506491,1.1977645914174442,0.3
212,32265483.07067871,0.6950383194571554,0.8769161255053749,3.2163371103991976,1.1015100516438234,0.3
213,37805188.513671875,0.825428260160889,0.6192259667067399,3.1629827641118307,0.9568248261626984,0.3
214,32884132.732788086,0.7095996880333232,0.37913073939974384,2.837503624159673,0.7835166001338121,0.3
215,44667819.3269043,0.9869563475325365,1.6147370836761674,2.6912948342974423,1.0328827451965186,0.3
216,47955698.420410156,1.0,-0.9609851451963742,3.0179401387491565,0.4347223780786508,0.3
217,37240628.02441406,0.8121400069359626,0.0005724205740184816,2.3826788399449206,0.3044773908272611,0.3
218,30106277.13269043,0.6442163511921203,0.9797045116619604,3.5975738077120387,0.5070455270776709,0.3
219,36999299.841796875,0.8064597830061152,0.6981422916077784,2.191065907715025,0.5643745564367032,0.3
220,41006628.8972168,0.9007816568482435,-0.32713553238840537,3.0233638690845783,0.29692152978917064,0.3
221,33902371.76977539,0.7335663283215594,1.7573779137312138,3.3143253130477204,0.7350584449717836,0.3
222,36381387.517333984,0.7919157693981842,0.4275816537729774,2.88451732531429,0.6428154076121417,0.3
223,33226344.856201172,0.7176544517638334,0.5257453435418074,3.736663818334364,0.6076943883910414,0.3
224,47078232.880859375,1.0,3.6969698069183723,4.7978175861628145,1.5344770139492407,0.3
225,29144866.607543945,0.6215873030133306,1.1062299117339185,2.715805615692058,1.406002883284644,0.3
226,30299616.001342773,0.6487670342345178,1.3379320986260936,3.571597333311233,1.3855816478870788,0.3
227,26839741.892700195,0.5673307946165974,1.8744534366277028,2.8100646936557427,1.532243184509266,0.3
228,32046855.915283203,0.6898924173651403,1.1796472306705934,4.09542895896427,1.4264643983576644,0.3
229,62279557.18774414,1.0,1.4567840908545533,2.8059539743678625,1.435560306106731,0.3
230,24258151.561401367,0.5065670204983999,7.629498668242875,4.626649072001961,3.293741814747574,0.3
231,27049436.65563965,0.5722664519339268,1.5506357084059663,2.8509055857796337,2.770809982845092,0.3
232,24776386.62854004,0.5187648964270334,1.1969030213561278,3.8580475463808965,2.2986378943984027,0.3
233,31025426.319335938,0.6658506798000033,6.875217709086614,4.09559569952578,3.671611838804866,0.3
234,28304728.25732422,0.6018126794714526,1.3745546836801992,3.357733753322236,2.982494692267466,0.3
