target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3
T08,816.28,30.0,ModeA_points,0,0.0,0.008326960849381823,0.0041634804246909116,8,1,0.125,0.6519627220175375,0.0,0.0
T08,816.28,30.0,ModeB_points,0,0.0,0.008326960849381823,0.0041634804246909116,14,0,0.0,,,0.0
T08,816.28,30.0,ModeA_points,1,0.008967904875094142,0.038125797317494714,0.023546851096294428,8,0,0.0,,,0.0
T08,816.28,30.0,ModeB_points,1,0.008967904875094142,0.038125797317494714,0.023546851096294428,12,2,0.16666666666666666,1.6530852860871588,1.3256054496430862,0.0
T08,816.28,30.0,ModeA_points,2,0.04010503661168713,0.0937040799210259,0.06690455826635652,19,4,0.21052631578947367,1.4667169798195434,0.22007848943408725,0.0
T08,816.28,30.0,ModeB_points,2,0.04010503661168713,0.0937040799210259,0.06690455826635652,8,1,0.125,1.0147381722832725,0.0,0.0
T08,816.28,30.0,ModeA_points,3,0.09392100290502718,0.11275504042990159,0.10333802166746439,11,6,0.5454545454545454,1.747813621526917,0.5850313236316638,0.0
T08,816.28,30.0,ModeB_points,3,0.09392100290502718,0.11275504042990159,0.10333802166746439,8,1,0.125,2.5230428095004873,0.0,0.0
T08,816.28,30.0,ModeA_points,4,0.11344320897470704,0.13139155583165735,0.1224173824031822,8,5,0.625,1.691251240824844,0.26857856806863944,0.0
T08,816.28,30.0,ModeB_points,4,0.11344320897470704,0.13139155583165735,0.1224173824031822,23,7,0.30434782608695654,1.747493254472754,0.5026390821859996,0.0
T08,816.28,30.0,ModeA_points,5,0.13295995114512651,0.14224850932456348,0.137604230234845,8,2,0.25,2.5031011962244083,0.2633130928817158,0.0
T08,816.28,30.0,ModeB_points,5,0.13295995114512651,0.14224850932456348,0.137604230234845,26,8,0.3076923076923077,1.8860292790386906,0.33987147468335843,0.0
T08,816.28,30.0,ModeA_points,6,0.14284890977649484,0.15510687450173918,0.148977892139117,8,3,0.375,0.9347632994059243,1.4806459528574676,0.0
T08,816.28,30.0,ModeB_points,6,0.14284890977649484,0.15510687450173918,0.148977892139117,37,15,0.40540540540540543,1.4378645259754226,0.800023692905147,0.0
T08,816.28,30.0,ModeA_points,7,0.1553933859759288,1.0,0.5776966929879644,247,103,0.41700404858299595,1.5962363795868661,0.8059268105692468,0.0
T08,816.28,30.0,ModeB_points,7,0.1553933859759288,1.0,0.5776966929879644,197,63,0.3197969543147208,1.4949135067048243,1.024760748900639,0.0
