target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T09,816.15,5,0.13916901305263268,ModeA_points,ModeB_points,-0.10833333333333328,1.9456806005275051
T09,816.15,6,0.15125596273601696,ModeA_points,ModeB_points,-0.22983870967741937,1.7344782273880097
T09,816.15,7,0.5789640015366174,ModeA_points,ModeB_points,-0.040364803242695535,1.1048033791854857
T10,1359.91,0,0.009376599136565869,ModeA_points,ModeB_points,0.0,
T10,1359.91,1,0.05585570189367714,ModeA_points,ModeB_points,0.1323529411764706,0.7609447792990819
T10,1359.91,2,0.09690081413502159,ModeA_points,ModeB_points,-0.125,0.0
T10,1359.91,3,0.10968952997710396,ModeA_points,ModeB_points,-0.25,0.0
T10,1359.91,4,0.12680570327052806,ModeA_points,ModeB_points,-0.11290322580645162,0.9164333764598727
T10,1359.91,5,0.14137517392189133,ModeA_points,ModeB_points,-0.0357142857142857,1.6844704942849598
T10,1359.91,6,0.1522774138390901,ModeA_points,ModeB_points,0.1077586206896552,0.9651219938051637
T10,1359.91,7,0.5794386163851575,ModeA_points,ModeB_points,0.10586528497409325,0.9663262460102421
T11,1529.53,0,0.0021408086099869088,ModeA_points,ModeB_points,0.02777777777777779,152.82469251966972
T11,1529.53,1,0.006415836645672554,ModeA_points,ModeB_points,-0.25,0.0
T11,1529.53,2,0.019774010349121622,ModeA_points,ModeB_points,-0.32142857142857145,10.812551775669078
T11,1529.53,3,0.06155860160992231,ModeA_points,ModeB_points,0.08333333333333337,3.852511493935551
T11,1529.53,4,0.09674844004369368,ModeA_points,ModeB_points,0.125,1.660750828611143
T11,1529.53,5,0.1089644432712655,ModeA_points,ModeB_points,-0.25,1.0513669084858388
T11,1529.53,6,0.12578465465362998,ModeA_points,ModeB_points,0.16346153846153844,0.7725827303500218
T11,1529.53,7,0.5675387117490844,ModeA_points,ModeB_points,-0.10733641771315261,5.976793414733507
T12,816.35,0,0.004536677159087012,ModeA_points,ModeB_points,0.0,
T12,816.35,1,0.03837856448675269,ModeA_points,ModeB_points,0.20833333333333331,
T12,816.35,2,0.0816358193331284,ModeA_points,ModeB_points,0.125,1.2199663601315938
T12,816.35,3,0.10501403164293269,ModeA_points,ModeB_points,0.17500000000000004,0.4122550807684224
T12,816.35,4,0.12428785300457175,ModeA_points,ModeB_points,-0.33653846153846156,0.4994725880565991
T12,816.35,5,0.13916901305263268,ModeA_points,ModeB_points,-0.30000000000000004,0.34387275977638915
T12,816.35,6,0.1514242484195237,ModeA_points,ModeB_points,-0.19444444444444442,1.474645051783482
T12,816.35,7,0.5794386163851575,ModeA_points,ModeB_points,-0.05687372256287215,0.9050568853689223
