scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
58,2682699.087386906,0.0,-9.706626852752844,0.0,-9.071060383935642,0.075
59,2851852.79189156,0.0029665858056346778,-7.547546426729342,0.0,-8.95577991929714,0.0756674818062678
60,2922249.0178829804,0.004965941265687522,-4.345212531873008,0.0,-8.604835808699654,0.07611733678477968
61,2987734.656628251,0.0068258288880206,-8.870605189401022,7.147863818783261,-8.625176683923435,0.07653581149980464
62,3247268.3142748475,0.014196963180737501,-9.78200616310325,0.0,-8.71563417460444,0.07819431671566593
63,3214509.453015715,0.013266563756604411,-7.762223733250061,0.0,-8.641282483411413,0.07798497684523599
64,3269178.038082123,0.014819231282548305,-9.967125105478853,5.194364344515471,-8.745141472970124,0.07833432703857336
65,3233748.953124523,0.013812993612033326,-10.846829091401304,0.0,-8.909299928823236,0.0781079235627075
66,3505608.9924468994,0.021534215116942104,-8.010070441886924,0.0,-8.837500772030497,0.07984519840131198
67,4233696.8386154175,0.04221297154363685,-12.17958420546511,0.0,-9.1198998659343,0.0844979185973183
68,3919608.039904356,0.03329239170003936,-10.332376251405496,0.0,-9.219917998563876,0.08249078813250886
69,4261608.923187256,0.04300571544296128,-12.283473581655578,0.0,-9.479328507217033,0.08467628597466628
70,3889347.121116638,0.03243293748424357,-5.513107684254032,0.0,-9.152918802294838,0.0822974109339548
71,3746405.6513442993,0.02837319132552002,-10.909506055571898,0.0,-9.295876843189488,0.081383968048242
72,3716673.886604607,0.027528765856226323,-10.326545680795906,0.0,-9.379560940258768,0.08119397231765092
73,3832144.6466293335,0.03080830380418429,-10.0364741652133,16.168068363388333,-9.43338306812702,0.08193186835594146
74,4020065.4057964087,0.036145527364205225,-9.249062805093063,0.0,-9.418060018949436,0.08313274365694617
75,4260896.807311118,0.04298549031377153,-9.764694514026575,0.0,-9.447410163169597,0.0846717353205986
76,4689627.631510228,0.05516207083614096,-12.764318009110275,0.0,-9.737345940364962,0.08741146593813172
77,5102414.388571829,0.0668858166044042,-8.735539866518149,0.0,-9.64713399592754,0.09004930873599094
78,4665495.226771712,0.05447667535508156,-8.444318347467856,0.0,-9.542179607834605,0.08725725195489334
79,5140934.102165222,0.06797983263449663,-11.25959022225968,0.0,-9.697253993296483,0.09029546234276174
80,4772226.273013741,0.0575079926885869,-8.775450344176518,0.0,-9.616191227171857,0.08793929835493206
81,4896607.81039381,0.06104060970588151,-11.986741473881054,0.0,-9.826539957964497,0.08873413718382335
82,4295351.1615839,0.04396404421162223,-8.698300627153165,0.0,-9.730761566293904,0.084891909947615
83,4886333.841464043,0.060748814008216585,-7.459991113710137,5.018445665711526,-9.529415794677265,0.08866848315184872
84,5285442.244533896,0.0720840745792582,-8.50843836618392,0.0,-9.436283339592931,0.0912189167803331
85,5452445.287309647,0.07682720449448731,-9.335801662566817,0.0,-9.427010275387484,0.09228612101125964
86,4220564.37770915,0.04183999050598754,-9.14199096532213,0.0,-9.402950655956472,0.08441399786384719
87,3870722.2072480917,0.03190396277414149,-9.357872971379445,0.0,-9.399246244339789,0.08217839162418182
88,4079702.517082572,0.037839308279197764,-8.584658124401143,0.0,-9.33121685887143,0.08351384436281949
89,5215312.040950298,0.07009227454346405,-8.813575569100022,0.0,-9.284230164674094,0.09077076177227941
90,5143407.142951012,0.06805007059865403,-12.000503135913338,0.0,-9.529540215195098,0.09031126588469716
