channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_FHC,0,0.0,0.06666666666666667,0.03333333333333333,17.0,16.985294117647058,18.986055142959938,0.0,0.007223553243907752,0.008074442471646667,0.041032078761072954,0.041276665423883536,-0.0018416995509125242,0.0002661854813503241,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999989,-2.839973841158765e-10,0.9999999997613742,0.0,0.007223553243907752,0.8287375911571266,0.16403885559896442,1.0000000000000013,-2.9031985042415344e-10,0.9999999997524758,0.0,0.008074442471646667,0.7979665524639323,0.19395900506442226
T2K_app_FHC,1,0.06666666666666667,0.13333333333333333,0.1,10.0,7.5,7.147229407333618,0.0,0.039313122142797474,0.03746398702308007,0.04101846719074253,0.04126297271682635,-0.0018410886039724305,0.0002660971796481014,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-1.3131732403083079e-12,0.9999999999996707,0.0,0.039313122142797474,0.3765650871306668,0.5841217907265353,0.9999999999999998,-1.4083719511898764e-12,0.9999999999996342,0.0,0.03746398702308007,0.41661017374807,0.5459258392288496
T2K_app_FHC,2,0.13333333333333333,0.2,0.16666666666666669,10.0,7.5,7.6963927599874395,0.0,0.042915602248141095,0.04403937739107918,0.0410048556204121,0.04124928000976917,-0.0018404776570323366,0.0002660088779458787,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000004,-1.0417091673606734e-13,0.9999999999999847,0.0,0.042915602248141095,0.05317993189268262,0.9039044658591767,1.0000000000000007,-1.1745134517937813e-13,0.9999999999999829,0.0,0.04403937739107918,0.036389619451869505,0.919571003157052
T2K_app_FHC,3,0.2,0.26666666666666666,0.23333333333333334,16.0,16.102941176470587,17.167254524825896,0.0,0.02790520578900872,0.029749582085510432,0.04099124405008168,0.041235587302711985,-0.001839866710092243,0.00026592057624365593,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,0.9999999999999977,-2.317152304390616e-14,0.9999999999999933,0.0,0.029749582085510432,0.29450057869324336,0.6757498392212439
T2K_app_FHC,4,0.26666666666666666,0.3333333333333333,0.3,22.0,20.073529411764703,22.08230830554075,0.0,0.018491771740812197,0.020342262505017188,0.04097763247975125,0.041221894595654805,-0.0018392557631521495,0.0002658322745414333,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,1.0,-6.570375670866792e-15,0.9999999999999984,0.0,0.020342262505017188,0.5006593218388088,0.478998415656174
T2K_app_FHC,5,0.3333333333333333,0.4,0.3666666666666667,22.0,20.073529411764703,22.72258627891431,0.0,0.012926807762214308,0.014632728438662318,0.04096402090942083,0.04120820188859762,-0.0018386448162120558,0.0002657439728392106,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,1.0,-2.7947479648794465e-15,0.9999999999999997,0.0,0.014632728438662318,0.6342164657292603,0.3511508058320773
T2K_app_FHC,6,0.4,0.4666666666666667,0.43333333333333335,15.0,16.323529411764703,18.984103893089955,0.0,0.009476372498194751,0.011020927858021416,0.040950409339090395,0.04119450918154043,-0.0018380338692719617,0.00026565567113698784,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,1.0000000000000013,-1.3331748190012737e-15,1.0000000000000027,0.0,0.011020927858021416,0.7215370812136154,0.2674419909283644
T2K_app_FHC,7,0.4666666666666667,0.5333333333333333,0.5,6.0,10.588235294117649,12.63863320497437,0.0,0.00721872601601627,0.008616622863898915,0.04093679776875997,0.041180816474483246,-0.0018374229223318682,0.0002655673694347652,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,0.9999999999999996,-6.169657481780793e-16,0.9999999999999996,0.0,0.008616622863898915,0.7808181813123096,0.21056519582379113
T2K_app_FHC,8,0.5333333333333333,0.6,0.5666666666666667,9.0,5.514705882352942,6.751095577816003,0.0,0.005670645249224727,0.0069419963425266604,0.040923186198429544,0.04116712376742607,-0.0018368119753917746,0.0002654790677325425,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,0.9999999999999996,-3.738741105906894e-16,0.9999999999999992,0.0,0.0069419963425266604,0.8226417680860424,0.17041623557143054
T2K_app_FHC,9,0.6,0.6666666666666666,0.6333333333333333,9.0,5.514705882352942,6.919757184142575,0.0,0.004566829454008326,0.005730378300727214,0.04090957462809912,0.04115343106036888,-0.0018362010284516809,0.0002653907660303198,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,1.0000000000000004,-3.231872586577262e-16,1.0000000000000013,0.0,0.005730378300727214,0.8531726314640764,0.14109699023519687
T2K_app_FHC,10,0.6666666666666666,0.7333333333333333,0.7,1.0,2.647058823529412,3.4027586250834925,0.0,0.003753837846906565,0.00482550821960766,0.04089596305776869,0.041139738353311694,-0.0018355900815115872,0.0002653024643280971,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999999,-2.81185722847536e-16,1.0000000000000002,0.0,0.003753837846906565,0.9017695459858894,0.09447661616720389,1.0000000000000004,-1.5602016223897085e-16,1.0000000000000007,0.0,0.00482550821960766,0.8761214496713827,0.11905304210900992
T2K_app_FHC,11,0.7333333333333333,0.8,0.7666666666666666,2.0,1.5441176470588234,2.032623145518247,0.0,0.0031385831794213713,0.004131522508519779,0.04088235148743827,0.041126045646254515,-0.0018349791345714933,0.0002652141626258744,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000009,-4.9806465791739056e-17,1.0000000000000016,0.0,0.0031385831794213713,0.9176442814819613,0.07921713533861809,1.0000000000000013,-4.784673077502382e-17,1.0000000000000024,0.0,0.004131522508519779,0.8938068248307564,0.10206165266072516
T2K_app_FHC,12,0.8,0.8666666666666667,0.8333333333333334,1.0,1.1029411764705883,1.486164648839505,0.0,0.002662181449077747,0.0035871722289635448,0.040868739917107835,0.04111235293919732,-0.0018343681876313994,0.00026512586092365166,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999993,-1.050660946463561e-16,0.9999999999999989,0.0,0.002662181449077747,0.9299892558922189,0.06734856265870269,0.9999999999999994,-5.1072956493287625e-17,0.9999999999999989,0.0,0.0035871722289635448,0.9077299610415386,0.08868286672949734
T2K_app_FHC,13,0.8666666666666667,0.9333333333333333,0.9,22.0,1.1029411764705883,1.5207170079089678,0.0,0.002286011848469777,0.00315191523574613,0.04085512834677741,0.04109866023214014,-0.001833757240691306,0.000265037559221429,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000007,-9.981438616872197e-17,1.0000000000000013,0.0,0.002286011848469777,0.9397709598624941,0.05794302828903666,0.9999999999999984,-2.7041403965001565e-16,0.9999999999999973,0.0,0.00315191523574613,0.9188945437139674,0.0779535410502849
