center_gps,anchor_lag_s,anchor_corr,avg_lag_s_requested,avg_lag_fixed,abs_corr_avg,corr_avg,time_scale,model_lag_s,abs_corr_h1,corr_h1,abs_corr_l1,corr_l1,min_abs_corr,sign_agree
1186741859.6944041,-0.008,0.09945926056802722,0.0,True,0.32095320446753567,-0.32095320446753567,2.0,-0.021240234375,0.052478301264126975,-0.052478301264126975,0.3805967350762169,-0.3805967350762169,0.052478301264126975,1
1186741847.7577355,-0.008,0.2518363156297501,0.0,True,0.3075382987682404,-0.3075382987682404,2.0,-0.029541015625,0.23129398784229965,-0.23129398784229965,0.3084337326446787,-0.3084337326446787,0.015275018936201812,1
1186741856.816264,-0.008,-0.0022240004507414193,0.0,True,0.247395959574021,0.247395959574021,2.0,-0.0146484375,0.060426205243568565,0.060426205243568565,0.3175816175990523,0.3175816175990523,0.024145642536604492,1
1186741866.090158,-0.008,0.10603202390260952,0.0,True,0.2358320454679694,-0.2358320454679694,2.0,-0.001953125,0.09424739818674908,-0.09424739818674908,0.22038747149669538,-0.22038747149669538,0.0672404850235803,1
1186741876.346751,-0.008,-0.07963162109702678,0.0,True,0.22646942859120645,0.22646942859120645,2.0,0.012451171875,0.09263976921644888,0.09263976921644888,0.19407843361037644,0.19407843361037644,0.09263976921644888,1
1186741855.5735624,-0.008,0.18797760016253756,0.0,True,0.2996317243917279,0.2996317243917279,2.0,-0.028076171875,0.06034031949109525,0.06034031949109525,0.2804610592881725,0.2804610592881725,0.06034031949109525,1
1186741850.3210568,-0.008,-0.2557557100512988,0.0,True,0.2726326577998535,-0.2726326577998535,2.0,-0.010009765625,0.1734562560656203,-0.1734562560656203,0.3014693168849927,-0.3014693168849927,0.04873952928197968,1
1186741849.992476,-0.008,0.032104474322498223,0.0,True,0.26724410053493486,0.26724410053493486,2.0,-0.0185546875,0.023261672034657673,0.023261672034657673,0.31650124569237564,0.31650124569237564,0.023261672034657673,1
1186741856.1349578,-0.008,0.030916236966999813,0.0,True,0.3067125580117919,-0.3067125580117919,2.0,-0.0263671875,0.15859106116150182,-0.15859106116150182,0.3187082865606561,-0.3187082865606561,0.06500574383210177,1
1186741847.7185004,-0.008,0.2518363156297501,0.0,True,0.3075382987682404,-0.3075382987682404,2.0,-0.029541015625,0.23129398784229965,-0.23129398784229965,0.3084337326446787,-0.3084337326446787,0.015275018936201812,1
1186741860.1977944,-0.008,0.0038511307806503707,0.0,True,0.2592326726592131,-0.2592326726592131,2.0,-0.017333984375,0.1623985575452719,-0.1623985575452719,0.2683938793839586,-0.2683938793839586,0.09419633997227406,1
1186741854.8884144,-0.008,0.019188420677592032,0.0,True,0.2644202996900886,-0.2644202996900886,1.5,-0.004638671875,0.2187025754353305,-0.2187025754353305,0.15354001326605354,-0.15354001326605354,0.08809614355299546,1
1186741870.1527884,-0.008,-0.03596879976580351,0.0,True,0.307999839021282,-0.307999839021282,2.0,-0.021484375,0.10401287798443486,-0.10401287798443486,0.35391745987747975,-0.35391745987747975,0.10401287798443486,1
1186741869.1016433,-0.008,-0.1389979400644144,0.0,True,0.20949619789781024,0.20949619789781024,2.0,-0.017333984375,0.060797426852072955,0.060797426852072955,0.2064305451409988,0.2064305451409988,0.060797426852072955,1
1186741849.4328585,-0.008,0.06420252910906357,0.0,True,0.3084371159091761,-0.3084371159091761,2.0,-0.0263671875,0.11656676337724708,-0.11656676337724708,0.3667258480419094,-0.3667258480419094,0.09865686436576357,1
1186741862.1048307,-0.008,0.10237819439980475,0.0,True,0.2879445127960097,0.2879445127960097,2.0,-0.029296875,0.08529958261010272,0.08529958261010272,0.345696516744395,0.345696516744395,0.07908079535484613,1
1186741858.154748,-0.008,-0.03316099155993207,0.0,True,0.2425977654369315,0.2425977654369315,2.0,-0.02490234375,0.009551817862837061,0.009551817862837061,0.26621733514019214,0.26621733514019214,0.009551817862837061,1
1186741865.923584,-0.008,-0.3382292289896413,0.0,True,0.29465143779051167,0.29465143779051167,2.0,-0.02783203125,0.06935737840167988,0.06935737840167988,0.35484963178591306,0.35484963178591306,0.06935737840167988,1
