target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3,x_occ_mean,x_occ_median,gate_occ_factor_mean,gate_occ_factor_min,gate_occ_factor_max,mean_gate_good,p_success_occ
T05,816.22,30.0,ModeB_points,2,0.0,0.000764025406216183,0.0003820127031080915,40,40,1.0,-7.797913537194145,0.4574431430268895,0.0,0.6157695178070475,0.6153272589315237,0.9384230482192952,0.936088749790894,0.940171025925053,0.9384230482192952,0.9384230482192952
T05,816.22,30.0,ModeA_points,3,0.0007835930446124528,0.002351606304391935,0.001567599674502194,19,19,1.0,-7.410752671966368,1.154897981891784,0.0,0.6142198764477529,0.6147223525205484,0.9385780123552245,0.9374850820909103,0.9404226754198113,0.9385780123552245,0.9385780123552245
T05,816.22,30.0,ModeB_holdout_points,3,0.0007835930446124528,0.002351606304391935,0.001567599674502194,13,13,1.0,-6.786667641820874,0.6817167888504834,0.0,0.6121919426949611,0.6121999006297701,0.9387808057305039,0.9371280538270637,0.9405190474928211,0.9387808057305039,0.9387808057305039
T05,816.22,30.0,ModeB_points,3,0.0007835930446124528,0.002351606304391935,0.001567599674502194,8,8,1.0,-7.050424159845267,1.1540190425298644,0.0,0.6143779293882011,0.6177414425081995,0.9385622070611799,0.9369694135383639,0.9409772610262629,0.9385622070611799,0.9385622070611799
T05,816.22,30.0,ModeA_points,4,0.002364914119894656,0.0036693342294614956,0.0030171241746780758,10,10,1.0,-8.509539948421446,0.675336987004659,0.0,0.6147731097131268,0.615291474623614,0.9385226890286873,0.9371832645521917,0.9397411635839108,0.9385226890286873,0.9385226890286873
T05,816.22,30.0,ModeB_holdout_points,4,0.002364914119894656,0.0036693342294614956,0.0030171241746780758,16,16,1.0,-7.774700293250122,0.5407319875208176,0.0,0.6147619064049726,0.6131694508109966,0.9385238093595027,0.9363865983895938,0.9399326419292995,0.9385238093595027,0.9385238093595027
T05,816.22,30.0,ModeB_points,4,0.002364914119894656,0.0036693342294614956,0.0030171241746780758,8,8,1.0,-7.114848520184253,0.6103196561798785,0.0,0.6165186155834783,0.6154693000649145,0.9383481384416521,0.936469835995671,0.9399485132586355,0.9383481384416521,0.9383481384416521
T05,816.22,30.0,ModeA_points,5,0.003751947060054473,0.005492740952012888,0.004622344006033681,8,8,1.0,-7.430471988948533,1.0154468513394739,0.0,0.6062165502011223,0.6048447646278357,0.9393783449798877,0.938406344748798,0.9400531087189393,0.9393783449798877,0.9393783449798877
T05,816.22,30.0,ModeB_holdout_points,5,0.003751947060054473,0.005492740952012888,0.004622344006033681,12,12,1.0,-8.264422515513658,0.6992289568443928,0.0,0.614856366405514,0.6176046781852835,0.9385143633594485,0.9375708126952272,0.9398826395887794,0.9385143633594485,0.9385143633594485
T05,816.22,30.0,ModeB_points,5,0.003751947060054473,0.005492740952012888,0.004622344006033681,11,11,1.0,-7.520472623362817,1.0549649289645657,0.0,0.5668461242106445,0.6168030943664562,0.9433153875789355,0.9367451155654135,0.9632981874178326,0.9433153875789355,0.9433153875789355
T05,816.22,30.0,ModeA_points,6,0.005567694169412455,0.00785704604567352,0.006712370107542987,8,8,1.0,-7.056138069683007,0.749650792602417,0.0,0.6145949648085296,0.6133942174999003,0.938540503519147,0.9370528271692269,0.9395930334579619,0.938540503519147,0.938540503519147
T05,816.22,30.0,ModeB_holdout_points,6,0.005567694169412455,0.00785704604567352,0.006712370107542987,12,12,1.0,-8.738977210105407,0.7827577262930334,0.0,0.6174236843220535,0.6154187256797152,0.9382576315677947,0.935756012185262,0.941000113101788,0.9382576315677947,0.9382576315677947
T05,816.22,30.0,ModeB_points,6,0.005567694169412455,0.00785704604567352,0.006712370107542987,8,8,1.0,-7.491916357324074,0.3841504887569829,0.0,0.618686345289533,0.6185789059546731,0.9381313654710467,0.9364722124000683,0.9395077888528351,0.9381313654710467,0.9381313654710467
T05,816.22,30.0,ModeA_points,7,0.00834339350522978,1.0,0.5041716967526149,414,414,1.0,-3.6164719668971896,1.9457291428491332,0.0,0.5945152737709075,0.6291502022519526,0.9405484726229092,0.925617365613088,1.0,0.9405484726229092,0.9405484726229092
T05,816.22,30.0,ModeB_holdout_points,7,0.00834339350522978,1.0,0.5041716967526149,424,424,1.0,-3.8845836257538813,1.871340760680384,0.0,0.5848379996341373,0.6140379163476497,0.9415162000365863,0.9304956017470843,0.9637909433532812,0.9415162000365863,0.9415162000365863
T05,816.22,30.0,ModeB_points,7,0.00834339350522978,1.0,0.5041716967526149,422,422,1.0,-4.3896135046546485,1.9784796946561294,0.0,0.5786157535708304,0.6016405075199114,0.942138424642917,0.9169391601320203,0.982722210187754,0.942138424642917,0.942138424642917
T06,874.45,30.0,ModeA_points,0,0.0,0.0191768208880349,0.00958841044401745,8,8,1.0,5.181222164624916,0.19272834912665582,0.0,0.6100760421780749,0.6382330367665877,0.9389923957821924,0.932130657301935,0.9594589143280006,0.9389923957821924,0.9389923957821924
T06,874.45,30.0,ModeB_holdout_points,0,0.0,0.0191768208880349,0.00958841044401745,16,16,1.0,4.8269994596331465,0.7035245364147471,0.0,0.6244784228497705,0.6381495148799912,0.937552157715023,0.9317415708168093,0.9524427842957103,0.937552157715023,0.937552157715023
T06,874.45,30.0,ModeB_points,0,0.0,0.0191768208880349,0.00958841044401745,11,11,1.0,4.376666335483312,0.5549785703314463,0.0,0.6455502112444236,0.6389617406891948,0.9354449788755577,0.9255820600239029,0.9441071450470317,0.9354449788755577,0.9354449788755577
T06,874.45,30.0,ModeA_points,1,0.01959936401760625,0.09826211653980588,0.05893074027870607,22,22,1.0,-3.386024781115937,2.456060706617008,0.0,0.599510421852267,0.6207296571657283,0.9400489578147735,0.9241329170433064,0.9544929569746173,0.9400489578147735,0.9400489578147735
T06,874.45,30.0,ModeB_holdout_points,1,0.01959936401760625,0.09826211653980588,0.05893074027870607,8,8,1.0,3.718291329346894,2.120347845615627,0.0,0.6334649951444896,0.6412689733195143,0.936653500485551,0.9318202627701206,0.9451283038912155,0.936653500485551,0.936653500485551
T06,874.45,30.0,ModeB_points,1,0.01959936401760625,0.09826211653980588,0.05893074027870607,15,15,1.0,-0.3246263308121869,4.030361824676954,0.0,0.5412857331636723,0.5648056354471048,0.9458714266836327,0.9289186513952344,0.984959019511031,0.9458714266836327,0.9458714266836327
T06,874.45,30.0,ModeA_points,2,0.09862434967091496,0.11712035546554782,0.10787235256823138,10,10,1.0,-2.6741043765684696,3.547380519774951,0.0,0.6440324204174079,0.6572778512989221,0.9355967579582591,0.9253376491804048,0.9526586478944233,0.9355967579582591,0.9355967579582591
T06,874.45,30.0,ModeB_holdout_points,2,0.09862434967091496,0.11712035546554782,0.10787235256823138,8,8,1.0,-2.349225514000761,1.6471142284229474,0.0,0.6568881973212491,0.643904014557251,0.9343111802678751,0.9175304412765021,0.9518667576717235,0.9343111802678751,0.9343111802678751
T06,874.45,30.0,ModeB_points,2,0.09862434967091496,0.11712035546554782,0.10787235256823138,8,8,1.0,-1.5209974649033429,3.3428180673025536,0.0,0.6018246839703149,0.6511151947121978,0.9398175316029685,0.9260443446482987,0.9705937962421667,0.9398175316029685,0.9398175316029685
T06,874.45,30.0,ModeA_points,3,0.1174662227377925,0.1382338711687937,0.1278500469532931,8,8,1.0,-2.3643530466395495,3.018558584004734,0.0,0.6564643236150887,0.6711092642844442,0.9343535676384911,0.9287834887816128,0.9426382360872192,0.9343535676384911,0.9343535676384911
T06,874.45,30.0,ModeB_holdout_points,3,0.1174662227377925,0.1382338711687937,0.1278500469532931,13,13,1.0,-2.2517655701293973,1.9356457423788274,0.0,0.6503848574013944,0.6652719512962222,0.9349615142598606,0.9,0.9562131770113432,0.9349615142598606,0.9349615142598606
T06,874.45,30.0,ModeB_points,3,0.1174662227377925,0.1382338711687937,0.1278500469532931,27,27,1.0,-0.5162850418322525,3.1426265051635203,0.0,0.6328467080085586,0.6499790507260584,0.9367153291991441,0.9261814921052095,0.9512328973529012,0.9367153291991441,0.9367153291991441
T06,874.45,30.0,ModeA_points,4,0.1382693663761227,0.14842120497135652,0.1433452856737396,8,8,1.0,-1.0389189192341373,3.6879681191166096,0.0,0.6176096777090687,0.6519188465317737,0.9382390322290932,0.929294255546912,0.9526810742656449,0.9382390322290932,0.9382390322290932
T06,874.45,30.0,ModeB_holdout_points,4,0.1382693663761227,0.14842120497135652,0.1433452856737396,16,16,1.0,-1.9732984848774269,2.1649111255887252,0.0,0.6206559162728029,0.6418674838220345,0.9379344083727197,0.9286168880717562,0.9519556090808633,0.9379344083727197,0.9379344083727197
T06,874.45,30.0,ModeB_points,4,0.1382693663761227,0.14842120497135652,0.1433452856737396,30,30,1.0,-3.5503313778440377,1.7882930784315598,0.0,0.6136537517551104,0.6365314843672716,0.9386346248244891,0.9204003287507321,0.9526861580960277,0.9386346248244891,0.9386346248244891
T06,874.45,30.0,ModeA_points,5,0.14899366730123598,0.16111392503593053,0.15505379616858325,8,8,1.0,-2.651970446849899,2.5661653318213977,0.0,0.615404901611392,0.6630219341726542,0.9384595098388608,0.9308757290982403,0.9546295279547155,0.9384595098388608,0.9384595098388608
T06,874.45,30.0,ModeB_holdout_points,5,0.14899366730123598,0.16111392503593053,0.15505379616858325,33,33,1.0,-1.279313876840064,2.5073069059712356,0.0,0.6099770387810695,0.6427994148323461,0.9390022961218931,0.9278826291613143,0.9544474995629106,0.9390022961218931,0.9390022961218931
T06,874.45,30.0,ModeB_points,5,0.14899366730123598,0.16111392503593053,0.15505379616858325,32,32,1.0,-2.7085431245597205,2.159430615706556,0.0,0.5982938451586743,0.6343839963251479,0.9401706154841326,0.9246900264891347,0.9547119190208834,0.9401706154841326,0.9401706154841326
T06,874.45,30.0,ModeA_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,8,8,1.0,-0.29963760121937827,1.5437907124308692,0.0,0.6201044454346277,0.6389031310553716,0.9379895554565372,0.9332287757297711,0.9537258447290796,0.9379895554565372,0.9379895554565372
T06,874.45,30.0,ModeB_holdout_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,13,13,1.0,-3.6801115399600053,2.658142481088032,0.0,0.5676306541183187,0.5880974702065042,0.9432369345881682,0.932766028212911,0.9575695392037297,0.9432369345881682,0.9432369345881682
T06,874.45,30.0,ModeB_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,14,14,1.0,-2.6705405462943848,2.59267389484784,0.0,0.6582604642440842,0.6709230508835353,0.9341739535755916,0.9183885062488716,0.9522181355852214,0.9341739535755916,0.9341739535755916
T06,874.45,30.0,ModeA_points,7,0.1666512707222229,1.0,0.5833256353611115,244,244,1.0,-2.983585251627398,2.0295402448329467,0.0,0.5940966110639404,0.6238830067360358,0.940590338893606,0.922697477103337,0.9588792031253198,0.940590338893606,0.940590338893606
T06,874.45,30.0,ModeB_holdout_points,7,0.1666512707222229,1.0,0.5833256353611115,219,219,1.0,-3.2706965499405514,1.8704090833330311,0.0,0.6055191355488112,0.6313093206268322,0.9394480864451189,0.918475250948577,0.9640325017139652,0.9394480864451189,0.9394480864451189
T06,874.45,30.0,ModeB_points,7,0.1666512707222229,1.0,0.5833256353611115,181,181,1.0,-3.2300186420982167,2.577659470114315,0.0,0.6100278326868773,0.6349469961831883,0.9389972167313124,0.9,0.956406512922227,0.9389972167313124,0.9389972167313124
T07,874.37,30.0,ModeA_points,0,0.0,0.015600038478138081,0.007800019239069041,8,8,1.0,12.108886842320718,0.6006429445297226,0.0,0.40807846478946397,0.41207086374316915,0.9591921535210535,0.9363943767396475,1.0,0.9591921535210535,0.9591921535210535
T07,874.37,30.0,ModeB_holdout_points,0,0.0,0.015600038478138081,0.007800019239069041,13,13,1.0,12.399793490568625,0.29184276314718893,0.0,0.40049996409254796,0.42211172112950535,0.9599500035907452,0.9364214734390074,0.9816103029819802,0.9599500035907452,0.9599500035907452
T07,874.37,30.0,ModeB_points,0,0.0,0.015600038478138081,0.007800019239069041,8,8,1.0,12.045084515431439,0.23516058249645955,0.0,0.3651275839793522,0.33973148219571536,0.9634872416020648,0.9451061044882341,0.9722002342463433,0.9634872416020648,0.9634872416020648
T07,874.37,30.0,ModeA_points,1,0.015649167406245574,0.06941389429829159,0.04253153085226858,8,8,1.0,11.016807863281835,1.473928795000318,0.0,0.38658290621491886,0.3966156926959229,0.9613417093785082,0.9451964385619218,1.0,0.9613417093785082,0.9613417093785082
T07,874.37,30.0,ModeB_holdout_points,1,0.015649167406245574,0.06941389429829159,0.04253153085226858,11,11,1.0,12.185713941786629,1.8621862337830901,0.0,0.42412046458017766,0.39528242469198427,0.9575879535419822,0.9377079150329701,0.979394054206856,0.9575879535419822,0.9575879535419822
T07,874.37,30.0,ModeB_points,1,0.015649167406245574,0.06941389429829159,0.04253153085226858,9,9,1.0,12.270525359907902,1.5384921078043376,0.0,0.47261051089818057,0.4670776074114095,0.952738948910182,0.9292091671715365,0.9718947370445428,0.952738948910182,0.952738948910182
T07,874.37,30.0,ModeA_points,2,0.0739226042532865,0.11263876645913054,0.09328068535620852,23,23,1.0,9.431198141826673,2.052643367338316,0.0,0.5393348584921993,0.5206656278728481,0.9460665141507804,0.9269741062775714,0.9640011378003415,0.9460665141507804,0.9460665141507804
T07,874.37,30.0,ModeB_holdout_points,2,0.0739226042532865,0.11263876645913054,0.09328068535620852,8,8,1.0,10.11062125241429,1.3244725536405797,0.0,0.5260424488165895,0.4950355930218881,0.9473957551183411,0.9329148980503629,0.9590949784372701,0.9473957551183411,0.9473957551183411
T07,874.37,30.0,ModeB_points,2,0.0739226042532865,0.11263876645913054,0.09328068535620852,13,13,1.0,11.337054676803884,2.3534610252063644,0.0,0.4925479311549758,0.47236359209834666,0.9507452068845024,0.932288135137511,0.9675324298935439,0.9507452068845024,0.9507452068845024
T07,874.37,30.0,ModeA_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,8,8,1.0,10.095317724126003,1.474048805105233,0.0,0.5157855134469604,0.5211116732997083,0.948421448655304,0.9332880131221153,0.9663843855204919,0.948421448655304,0.948421448655304
T07,874.37,30.0,ModeB_holdout_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,8,8,1.0,7.688838597902906,2.8511868699241307,0.0,0.5548163125800006,0.5889428483063261,0.944518368742,0.9174524886244891,0.9653080806792168,0.944518368742,0.944518368742
T07,874.37,30.0,ModeB_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,17,17,1.0,9.04138522690228,1.5339926623914035,0.0,0.5136828778841889,0.5239100744278966,0.9486317122115812,0.9293903865774773,0.9678393512581097,0.9486317122115812,0.9486317122115812
T07,874.37,30.0,ModeA_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,8,8,1.0,10.028716269758055,1.8914082207592324,0.0,0.5192066822964199,0.4906538862870865,0.948079331770358,0.9307133160819158,0.9629675341348622,0.948079331770358,0.948079331770358
T07,874.37,30.0,ModeB_holdout_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,19,19,1.0,9.853580647820104,1.6651405127351602,0.0,0.5090274900320876,0.48877636868078533,0.9490972509967911,0.9302623107012407,1.0,0.9490972509967911,0.9490972509967911
T07,874.37,30.0,ModeB_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,31,31,1.0,9.422664706526598,1.3512232518370126,0.0,0.5498410363156075,0.6018702367320644,0.9450158963684395,0.918785097099009,0.9697044491653056,0.9450158963684395,0.9450158963684395
T07,874.37,30.0,ModeA_points,5,0.1462377570872365,0.15753367641722493,0.15188571675223073,8,8,1.0,10.324987851067483,0.8872084064587629,0.0,0.47537155655846286,0.4542137232415947,0.9524628443441536,0.9356730469607467,0.9646501890351098,0.9524628443441536,0.9524628443441536
T07,874.37,30.0,ModeB_holdout_points,5,0.1462377570872365,0.15753367641722493,0.15188571675223073,22,22,1.0,10.8555582957009,1.1998410695411117,0.0,0.4616395074444313,0.4383518732785926,0.9538360492555569,0.9323568483605188,0.9665942316847953,0.9538360492555569,0.9538360492555569
T07,874.37,30.0,ModeB_points,5,0.1462377570872365,0.15753367641722493,0.15188571675223073,28,28,1.0,9.95020400271494,2.1618603196940476,0.0,0.4964468355434321,0.4816826667950334,0.9503553164456567,0.9343248888481902,0.972361800914281,0.9503553164456567,0.9503553164456567
T07,874.37,30.0,ModeA_points,6,0.15763554002288532,0.16476267201959655,0.16119910602124093,8,8,1.0,11.135408548962692,1.9498129575595007,0.0,0.5100815159810826,0.4610310741860366,0.9489918484018918,0.9323175620972972,0.9610256337046426,0.9489918484018918,0.9489918484018918
T07,874.37,30.0,ModeB_holdout_points,6,0.15763554002288532,0.16476267201959655,0.16119910602124093,23,23,1.0,9.854640520236943,1.1854075442206202,0.0,0.5224466891507177,0.47902055213880596,0.9477553310849283,0.9254270766694379,0.9634410786523798,0.9477553310849283,0.9477553310849283
T07,874.37,30.0,ModeB_points,6,0.15763554002288532,0.16476267201959655,0.16119910602124093,18,18,1.0,10.384661822351383,1.4787923369531848,0.0,0.4652566067554621,0.4350915560686478,0.9534743393244539,0.9340864509096023,0.9811712419951358,0.9534743393244539,0.9534743393244539
T07,874.37,30.0,ModeA_points,7,0.16477966949564207,1.0,0.582389834747821,244,244,1.0,9.562044013693717,2.201087134423318,0.0,0.5057617504547973,0.4788587873345719,0.9494238249545202,0.9154948446452662,0.9707416825449654,0.9494238249545202,0.9494238249545202
T07,874.37,30.0,ModeB_holdout_points,7,0.16477966949564207,1.0,0.582389834747821,223,223,1.0,8.945906462292374,2.749177972205901,0.0,0.5231817659135504,0.509892636432012,0.947681823408645,0.9,0.9750882573096163,0.947681823408645,0.947681823408645
T07,874.37,30.0,ModeB_points,7,0.16477966949564207,1.0,0.582389834747821,189,189,1.0,8.413990939074797,2.468285381022284,0.0,0.5540825130981593,0.5984260990839435,0.9445917486901838,0.9229561173833486,0.9793052876154915,0.9445917486901838,0.9445917486901838
T08,816.28,30.0,ModeA_points,0,0.0,0.00842565920076891,0.004212829600384455,8,8,1.0,11.255396426865211,3.4047961186380156,0.0,0.4618103263337848,0.48615766399838073,0.9538189673666215,0.9326962903326478,0.989967790497066,0.9538189673666215,0.9538189673666215
T08,816.28,30.0,ModeB_holdout_points,0,0.0,0.00842565920076891,0.004212829600384455,9,9,1.0,7.79257519673477,0.360195807934641,0.0,0.49179767269444763,0.4954094699857925,0.9508202327305553,0.9432850215842437,0.9626945773217461,0.9508202327305553,0.9508202327305553
T08,816.28,30.0,ModeB_points,0,0.0,0.00842565920076891,0.004212829600384455,14,14,1.0,7.563949860029629,1.347668588369252,0.0,0.45524703892039425,0.5122727261002906,0.9544752961079606,0.9291673798425915,1.0,0.9544752961079606,0.9544752961079606
T08,816.28,30.0,ModeA_points,1,0.009086577667599864,0.03915314946790061,0.024119863567750238,8,8,1.0,7.4793947619446985,3.788699568756485,0.0,0.32261551350714396,0.47738385589404664,0.9677384486492856,0.9431266807490519,1.0,0.9677384486492856,0.9677384486492856
T08,816.28,30.0,ModeB_holdout_points,1,0.009086577667599864,0.03915314946790061,0.024119863567750238,15,15,1.0,13.830213815142248,1.7372129408542758,0.0,0.4044240668324891,0.4625052583696269,0.9595575933167511,0.9495029247799077,1.0,0.9595575933167511,0.9595575933167511
T08,816.28,30.0,ModeB_points,1,0.009086577667599864,0.03915314946790061,0.024119863567750238,12,12,1.0,13.27807592992389,1.2708620647010829,0.0,0.48148665670007823,0.4701997931943509,0.9518513343299921,0.9444625514475895,0.9567902287115283,0.9518513343299921,0.9518513343299921
T08,816.28,30.0,ModeA_points,2,0.04119406996537377,0.1054190341909985,0.07330655207818614,25,25,1.0,7.251986596958324,1.809812836905027,0.0,0.5091275036341212,0.5299760149545435,0.9490872496365879,0.9326078196006604,0.9832220358432353,0.9490872496365879,0.9490872496365879
T08,816.28,30.0,ModeB_holdout_points,2,0.04119406996537377,0.1054190341909985,0.07330655207818614,8,8,1.0,5.824309376502612,0.5923516265168014,0.0,0.5425103554444817,0.5257542967054241,0.9457489644555519,0.9306846610996522,0.9526572558055213,0.9457489644555519,0.9457489644555519
T08,816.28,30.0,ModeB_points,2,0.04119406996537377,0.1054190341909985,0.07330655207818614,14,14,1.0,6.0300258064340735,1.533979281989461,0.0,0.5258406925242365,0.5442342158525668,0.9474159307475762,0.9297795446620527,1.0,0.9474159307475762,0.9474159307475762
T08,816.28,30.0,ModeA_points,3,0.10548442792327853,0.12584254710255874,0.11566348751291863,12,12,1.0,4.558422432804372,0.9066336176564807,0.0,0.5363317139238406,0.5150349667163567,0.946366828607616,0.93139463005723,0.9586633347352358,0.946366828607616,0.946366828607616
T08,816.28,30.0,ModeB_holdout_points,3,0.10548442792327853,0.12584254710255874,0.11566348751291863,8,8,1.0,5.8324533027888545,1.1965694972203087,0.0,0.5532419040346798,0.5376161734969757,0.944675809596532,0.9313531035854659,0.9499202015341967,0.944675809596532,0.944675809596532
T08,816.28,30.0,ModeB_points,3,0.10548442792327853,0.12584254710255874,0.11566348751291863,10,10,1.0,5.921934884012938,0.8225861698531074,0.0,0.5767419000658884,0.5299337941409523,0.9423258099934113,0.9249143191924403,0.9537043990570143,0.9423258099934113,0.9423258099934113
T08,816.28,30.0,ModeA_points,4,0.1270766852937679,0.14604668721701503,0.13656168625539145,8,8,1.0,6.496914328795836,1.5011825403592853,0.0,0.5219534461575233,0.5351124647816741,0.9478046553842476,0.9409602911128506,0.9596152121017447,0.9478046553842476,0.9478046553842476
T08,816.28,30.0,ModeB_holdout_points,4,0.1270766852937679,0.14604668721701503,0.13656168625539145,21,21,1.0,5.867336547469751,1.8142456547840355,0.0,0.5424236021816788,0.5265959783742972,0.9457576397818321,0.9323053671226378,0.9566278531443041,0.9457576397818321,0.9457576397818321
T08,816.28,30.0,ModeB_points,4,0.1270766852937679,0.14604668721701503,0.13656168625539145,40,40,1.0,6.539819010231458,2.287445040010794,0.0,0.5316261367330641,0.5105690774458109,0.9468373863266937,0.9315625121840141,0.9585904357019711,0.9468373863266937,0.9468373863266937
T08,816.28,30.0,ModeA_points,5,0.1462377570872365,0.15753367641722493,0.15188571675223073,8,8,1.0,8.292029521280618,3.184416200546016,0.0,0.5274007585590816,0.5122985877091073,0.9472599241440918,0.9334430043549407,0.9584229450184378,0.9472599241440918,0.9472599241440918
T08,816.28,30.0,ModeB_holdout_points,5,0.1462377570872365,0.15753367641722493,0.15188571675223073,22,22,1.0,5.736903665919144,1.097069381317716,0.0,0.5359967950005313,0.5083906766501342,0.9464003204999468,0.9312583747291912,0.9558689225341681,0.9464003204999468,0.9464003204999468
T08,816.28,30.0,ModeB_points,5,0.1462377570872365,0.15753367641722493,0.15188571675223073,28,28,1.0,6.490332139022561,1.2916386660461265,0.0,0.507322098845003,0.5108113341333138,0.9492677901154997,0.9324965734993352,0.9637181416118231,0.9492677901154997,0.9492677901154997
T08,816.28,30.0,ModeA_points,6,0.15763554002288532,0.16476267201959655,0.16119910602124093,8,8,1.0,6.186774701528131,0.6423439213591471,0.0,0.5016642538974252,0.508672469034342,0.9498335746102575,0.9449413958213253,0.9562498747474412,0.9498335746102575,0.9498335746102575
T08,816.28,30.0,ModeB_holdout_points,6,0.15763554002288532,0.16476267201959655,0.16119910602124093,23,23,1.0,5.312419902973541,1.4316119058509287,0.0,0.5086722717887848,0.5148791229195783,0.9491327728211215,0.9359555697161648,0.9662085177244425,0.9491327728211215,0.9491327728211215
T08,816.28,30.0,ModeB_points,6,0.15763554002288532,0.16476267201959655,0.16119910602124093,19,19,1.0,6.138480956257906,1.1825838584035893,0.0,0.5157292669293669,0.5182557621658361,0.9484270733070632,0.9316297685159508,0.96968793704176,0.9484270733070632,0.9484270733070632
T08,816.28,30.0,ModeA_points,7,0.16477966949564207,1.0,0.582389834747821,240,240,1.0,5.9096015601525895,1.5151455191057046,0.0,0.5567954950439045,0.5412464129927055,0.9443204504956096,0.9,0.975044355189296,0.9443204504956096,0.9443204504956096
T08,816.28,30.0,ModeB_holdout_points,7,0.16477966949564207,1.0,0.582389834747821,224,224,1.0,5.334533761206734,1.420071815160009,0.0,0.5543258757304173,0.5417324597635825,0.9445674124269584,0.9,0.9662641218657585,0.9445674124269584,0.9445674124269584
T08,816.28,30.0,ModeB_points,7,0.16477966949564207,1.0,0.582389834747821,188,188,1.0,5.575803971868638,1.9876310607954404,0.0,0.5512927053918855,0.5356698438801999,0.9448707294608115,0.9186983655012511,0.9803095804354225,0.9448707294608115,0.9448707294608115
T09,816.15,30.0,ModeA_points,0,0.0,0.014629833546448243,0.007314916773224121,8,8,1.0,4.643189296544417,0.10287151458530364,0.0,0.4805269686430663,0.518214029514473,0.9519473031356933,0.943200853061844,0.9666326800825037,0.9519473031356933,0.9519473031356933
T09,816.15,30.0,ModeB_holdout_points,0,0.0,0.014629833546448243,0.007314916773224121,9,9,1.0,4.502582234992331,2.247306982849269,0.0,0.5644746976369109,0.5014151319616289,0.943552530236309,0.9235617847553854,0.9584590723560962,0.943552530236309,0.943552530236309
T09,816.15,30.0,ModeB_points,0,0.0,0.014629833546448243,0.007314916773224121,17,17,1.0,4.010887900192218,0.28328281527266874,0.0,0.507870188537496,0.5262192327662611,0.9492129811462504,0.9294442275445031,1.0,0.9492129811462504,0.9492129811462504
T09,816.15,30.0,ModeA_points,1,0.015017392411595188,0.062821138569257,0.0389192654904261,8,8,1.0,8.843837984695497,3.520029986195186,0.0,0.48588872968642505,0.47164146143284535,0.9514111270313574,0.9378675990098557,0.9638138229645641,0.9514111270313574,0.9514111270313574
T09,816.15,30.0,ModeB_holdout_points,1,0.015017392411595188,0.062821138569257,0.0389192654904261,10,10,1.0,4.935656194385982,2.030591352049261,0.0,0.5802348620497578,0.5821404467751741,0.9419765137950243,0.929511585406598,0.9530447428065748,0.9419765137950243,0.9419765137950243
T09,816.15,30.0,ModeB_points,1,0.015017392411595188,0.062821138569257,0.0389192654904261,11,11,1.0,6.357981442079429,4.429079345290011,0.0,0.48900673689381385,0.5059622478300877,0.9510993263106187,0.9287525821524126,1.0,0.9510993263106187,0.9510993263106187
T09,816.15,30.0,ModeA_points,2,0.06397424393416225,0.11263876645913054,0.0883065051966464,26,26,1.0,2.996140065562727,1.2122785790084711,0.0,0.6198432035147774,0.6595410949587772,0.9380156796485223,0.9304340705202809,0.9556024874077331,0.9380156796485223,0.9380156796485223
T09,816.15,30.0,ModeB_holdout_points,2,0.06397424393416225,0.11263876645913054,0.0883065051966464,8,8,1.0,3.4593544957106994,1.6921973555491525,0.0,0.6373141721475998,0.6350021002250013,0.9362685827852401,0.9234696107494803,0.9544072391996413,0.9362685827852401,0.9362685827852401
T09,816.15,30.0,ModeB_points,2,0.06397424393416225,0.11263876645913054,0.0883065051966464,11,11,1.0,2.42922261705349,1.0902968435026292,0.0,0.5906067819301096,0.6181667031850917,0.940939321806989,0.9246432271932713,0.9588220158207282,0.940939321806989,0.940939321806989
T09,816.15,30.0,ModeA_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,8,8,1.0,2.3330876274248684,2.221229689425874,0.0,0.6362859456643486,0.6608590096022627,0.9363714054335652,0.9316127490236311,0.9471825034997216,0.9363714054335652,0.9363714054335652
T09,816.15,30.0,ModeB_holdout_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,8,8,1.0,2.0100735670290724,1.1211871987118893,0.0,0.6897496879873772,0.6823717834060766,0.9310250312012622,0.9244454487955035,0.937399411360939,0.9310250312012622,0.9310250312012622
T09,816.15,30.0,ModeB_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,18,18,1.0,2.7617774020984367,0.4720855340296759,0.0,0.6625311781357246,0.6735217712379573,0.9337468821864277,0.9152847793357358,0.9548134208687546,0.9337468821864277,0.9337468821864277
