t_s,drive,cube_x,cube_y,cube_z,cube_vx,cube_vy,cube_vz,cube_ax,cube_ay,cube_az,bubble_x,bubble_y,bubble_z,bubble_vx,bubble_vy,bubble_vz,bubble_ax,bubble_ay,bubble_az,Q_xx,Q_yy,Q_zz,Q_xy,Q_xz,Q_yz,Qddot_xx,Qddot_yy,Qddot_zz,Qddot_xy,Qddot_xz,Qddot_yz,h_plus_proxy,h_cross_proxy,h_plus_A,h_cross_A,h_plus_B,h_cross_B,h_plus_AB,h_cross_AB
0.0,0.0,-2.5000000010962737,-2.5000000010976624,0.00020078832391016884,-1.0145800191580747e-05,-1.0163500763763154e-05,0.5754321439972433,-0.08358883889791531,-0.0839433522819156,-3214.3396459860355,-2.500000000328718,-2.50000000032891,0.047055463175447634,-4.054019605315861e-06,-4.057159844106072e-06,-13.377290474965829,-0.06319498435941552,-0.06334413841074187,519.1455995666274,1.924880253059899,1.9248802530598983,-3.8497605061197957,4.7636690703178886e-09,1.0842021724855044e-19,2.168404344971009e-19,-21.143865823745728,-21.143865814432502,42.287731632590294,0.21984829613938928,5.002220859751105e-12,5.4569682106375694e-12,-9.313225746154785e-09,0.43969659227877855,-4.6566128730773926e-09,0.2198482991370838,-5.587935447692871e-09,0.2198482931125909,9.313225746154785e-10,6.024492904543877e-09
0.000244140625,0.040690104166666664,-2.50000000687476,-2.5000000068996027,0.00024132836514155923,-3.223132387818025e-05,-3.2393832932281415e-05,-0.017030271660118154,-0.09407114903965008,-0.0950509467295197,-1295.7094685968445,-2.5000000041065986,-2.50000000411829,0.04385790751815745,-2.3502409418676024e-05,-2.359379749927683e-05,-12.805009271943453,-0.09515113534238401,-0.09589969661079246,4002.2012183709194,1.924896232387432,1.9248962323874306,-3.849792464774861,3.0964136865652137e-08,-1.0842021724855044e-19,-2.168404344971009e-19,-30.22204476594925,-30.222044756636024,60.44408952072263,0.3184736216207966,2.5011104298755527e-12,4.547473508864641e-12,-9.313225746154785e-09,0.6369472432415932,-2.3283064365386963e-09,0.3184736216207966,-5.122274160385132e-09,0.3184736213297583,2.7939677238464355e-09,2.9103830456733704e-10
0.00048828125,0.08138020833333333,-2.500000018157379,-2.5000000182632176,0.00019979021608795274,-5.425146577514609e-05,-5.469965925129238e-05,-0.22961108950047232,-0.08129180708358247,-0.08272783920019344,-325.33886830785445,-2.50000001338616,-2.500000013453647,0.04088960160805803,-4.6608497777924e-05,-4.693700338881804e-05,-11.745793804943773,-0.08938508196708506,-0.09068609746059215,4675.834709079777,1.9249096911697416,1.9249096911697408,-3.849819382339482,8.337256385271274e-08,2.710505431213761e-19,0.0,-36.2894841870293,-36.289484184235334,72.57896837964654,0.3854235711041838,-2.0463630789890885e-12,1.8189894035458565e-12,-2.7939677238464355e-09,0.7708471422083676,4.656612873077393e-10,0.3854235685794265,-9.313225746154785e-10,0.38542357404367067,1.3969838619232178e-09,-5.464244168251753e-09
0.000732421875,0.1220703125,-2.500000034261356,-2.500000034532579,0.00013628455778242178,-7.242592025481321e-05,-7.324798688809413e-05,-0.2647389383619961,-0.06283015331874524,-0.0644697809224129,78.79629020816942,-2.5000000279414323,-2.5000000281410864,0.0381967010697673,-6.689764872481449e-05,-6.757717222284907e-05,-10.600956974260361,-0.0716796707261874,-0.07329078679831436,4614.951259463225,1.9249209855455272,1.9249209855455267,-3.8498419710910534,1.5929510080447962e-07,5.421010862427522e-20,0.0,-30.43096885178238,-30.430968855507672,60.86193771287799,0.3131937748985365,-1.8189894035458565e-12,-9.094947017729282e-13,3.725290298461914e-09,0.626387549797073,-4.656612873077393e-10,0.31319377726322273,4.656612873077393e-10,0.31319377361796796,-9.313225746154785e-10,3.6452547647058964e-09
0.0009765625,0.16276041666666666,-2.5000000541172898,-2.5000000546506427,7.625214639261818e-05,-8.613573680125453e-05,-8.736083015489736e-05,-0.22987986538497918,-0.04563239351891818,-0.04726575771480654,212.77269772188438,-2.5000000467663805,-2.500000047193103,0.03577749408301554,-8.265509322012537e-05,-8.373842512737723e-05,-9.50456525583402,-0.0530285601107271,-0.05471049968031916,4247.261647860523,1.9249304771923281,1.9249304771923277,-3.8498609543846545,2.5387359881001714e-07,-5.421010862427522e-20,2.168404344971009e-19,-25.13812729064375,-25.138127288781106,50.27625457197428,0.23570943716913462,1.5916157281026244e-12,-9.094947017729282e-13,-1.862645149230957e-09,0.47141887433826923,-2.3283064365386963e-09,0.2357094381659408,-2.7939677238464355e-09,0.23570943681988865,4.656612873077393e-10,1.3460521586239338e-09
0.001220703125,0.20345052083333334,-2.500000076709465,-2.5000000776016797,2.8362493874714064e-05,-9.594381233255677e-05,-9.75566391750585e-05,-0.17523468745041546,-0.03184587373414746,-0.03333835682968106,227.01542831665918,-2.5000000687664987,-2.5000000695197526,0.033611005602696996,-9.409333710383837e-05,-9.558074984472584e-05,-8.509714795546284,-0.037323425474759135,-0.03890679597437235,3779.968147311831,1.924938483395268,1.9249384833952676,-3.849876966790535,3.622972795380708e-07,-2.168404344971009e-19,0.0,-20.66677470318973,-20.666774694807827,41.33354939520359,0.1692654446233064,1.3642420526593924e-12,-9.094947017729282e-13,-8.381903171539307e-09,0.3385308892466128,-3.259629011154175e-09,0.1692654412909178,-1.862645149230957e-09,0.169265446922509,-1.3969838619232178e-09,-5.631591193377972e-09
0.00146484375,0.244140625,-2.5000001012165,-2.5000001025562293,-6.201764154360678e-06,-0.00010271823843506851,-0.00010467716210422023,-0.12227420164721219,-0.0216119645731519,-0.02289668376655618,195.08268873810223,-2.5000000930089956,-2.5000000941827225,0.03166982374234712,-0.00010204096804652455,-0.00010389845640211142,-7.630339984093535,-0.025368913350621854,-0.026759387387276293,3310.4859463290722,1.9249452698183247,1.9249452698183251,-3.8498905396366494,4.805721428580156e-07,0.0,2.168404344971009e-19,-16.98983606044203,-16.98983605671674,33.979672122746706,0.1177518725162372,-3.410605131648481e-13,0.0,-3.725290298461914e-09,0.2355037450324744,4.656612873077393e-10,0.11775187212333549,9.313225746154785e-10,0.11775187149760313,-4.656612873077393e-10,6.257323548197746e-10
0.001708984375,0.2848307291666667,-2.5000001270256393,-2.500000128889377,-2.918963100531018e-05,-0.00010728089529393499,-0.00010953276800674444,-0.07862658938285133,-0.014364160854066221,-0.015422617714326847,151.11479453731454,-2.5000001187793544,-2.5000001204562694,0.029926150872700986,-0.00010739076884385496,-0.00010956701639591034,-6.86245669446233,-0.01678333837272017,-0.017944714806480837,2880.127459536152,1.9249510539019496,1.9249510539019512,-3.8499021078039,6.056554850697449e-07,-1.6263032587282567e-19,-2.168404344971009e-19,-14.004502155818045,-14.004502163268626,28.009004317224026,0.08005213702563196,-4.547473508864641e-13,1.8189894035458565e-12,7.450580596923828e-09,0.16010427405126393,4.6566128730773926e-09,0.0800521364362794,1.3969838619232178e-09,0.08005213792785071,3.259629011154175e-09,-1.4915713109076023e-09
0.001953125,0.3255208333333333,-2.5000001537015257,-2.5000001561524154,-4.315693334986563e-05,-0.00011029569358938456,-0.00011278587443782578,-0.045653105166219496,-0.009392525875548396,-0.01023570527299733,109.55741466536423,-2.500000145562417,-2.500000147811754,0.028354395428029578,-0.00011090149656366512,-0.00011334016859228377,-6.194915312914349,-0.01084931433819283,-0.011783086986816271,2502.480499155979,1.9249560117517486,1.9249560117517508,-3.8499120235034985,7.353449210378837e-07,-2.710505431213761e-20,2.168404344971009e-19,-11.592627821490169,-11.592627823352814,23.185255639255047,0.05347610963508487,5.684341886080801e-13,-4.547473508864641e-13,1.862645149230957e-09,0.10695221927016973,-2.7939677238464355e-09,0.05347611026809318,-3.725290298461914e-09,0.05347610867465846,9.313225746154785e-10,1.5934347175061703e-09
0.002197265625,0.3662109375,-2.500000180944852,-2.5000001840332744,-5.055868517410569e-05,-0.00011225776004651351,-0.00011493589532329354,-0.022190378407490878,-0.006060803964056949,-0.006714744288407737,75.39638766220551,-2.5000001730011716,-2.5000001758786956,0.026932049133352055,-0.00011315400683817892,-0.0001158013079309341,-5.614630656656056,-0.0068604186792204066,-0.00758884560126515,2178.189045049305,1.9249602854751262,1.924960285475128,-3.849920570950254,8.680996073651137e-07,-2.168404344971009e-19,0.0,-9.644806722179055,-9.644806715659797,19.2896134480834,0.035228424007073045,4.547473508864641e-13,-4.547473508864641e-13,-6.51925802230835e-09,0.07045684801414609,-5.122274160385132e-09,0.035228427150286734,-2.7939677238464355e-09,0.03522842249367386,-2.3283064365386963e-09,4.6566128730773926e-09
