target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T08,816.28,6,0.1647832953661028,ModeA_points,ModeB_holdout_points,0.20454545454545453,
T08,816.28,7,0.5847663541154822,ModeA_points,ModeB_holdout_points,-0.03149727044102313,1.3939007890362205
T09,816.15,0,0.007481349418913531,ModeA_points,ModeB_holdout_points,0.25,
T09,816.15,1,0.027595906545903895,ModeA_points,ModeB_holdout_points,-0.125,
T09,816.15,2,0.07976612835461566,ModeA_points,ModeB_holdout_points,0.07142857142857145,0.09247663054295034
T09,816.15,3,0.1345425418262956,ModeA_points,ModeB_holdout_points,0.11363636363636365,3.1285235396580755
T09,816.15,4,0.1521911981505308,ModeA_points,ModeB_holdout_points,-0.24038461538461542,2.6135138411312795
T09,816.15,5,0.16262074072392968,ModeA_points,ModeB_holdout_points,-0.125,2.99585763345672
T09,816.15,6,0.169817032740045,ModeA_points,ModeB_holdout_points,0.07500000000000001,4.602074157032872
T09,816.15,7,0.5862305215505816,ModeA_points,ModeB_holdout_points,-0.055342006702148616,0.7396517685315189
T10,1359.91,0,0.009928849964064896,ModeA_points,ModeB_holdout_points,0.0,
T10,1359.91,1,0.06803181274226683,ModeA_points,ModeB_holdout_points,-0.125,0.0
T10,1359.91,2,0.12610395168395333,ModeA_points,ModeB_holdout_points,0.0,
T10,1359.91,3,0.14613569216716768,ModeA_points,ModeB_holdout_points,-0.11029411764705882,0.0
T10,1359.91,4,0.16006722105024662,ModeA_points,ModeB_holdout_points,-0.05,
T10,1359.91,5,0.16798612839647648,ModeA_points,ModeB_holdout_points,-0.2,
T10,1359.91,6,0.17294437642361646,ModeA_points,ModeB_holdout_points,0.25,
T10,1359.91,7,0.5877227338038374,ModeA_points,ModeB_holdout_points,0.0016624257845631873,0.7617133502821047
T11,1529.53,0,0.0024256716107577984,ModeA_points,ModeB_holdout_points,-0.4523809523809524,0.0
T11,1529.53,1,0.009229208595182468,ModeA_points,ModeB_holdout_points,-0.32954545454545453,0.0
T11,1529.53,2,0.02056936059538888,ModeA_points,ModeB_holdout_points,0.15000000000000002,0.0027906903403869094
T11,1529.53,3,0.04426358077320648,ModeA_points,ModeB_holdout_points,-0.041666666666666685,2.127605366233865
T11,1529.53,4,0.09704230555599858,ModeA_points,ModeB_holdout_points,-0.375,1.002846553393701
T11,1529.53,5,0.1407229600705405,ModeA_points,ModeB_holdout_points,-0.014705882352941124,0.6206860228513366
T11,1529.53,6,0.15656517450491197,ModeA_points,ModeB_holdout_points,-0.06818181818181823,0.4551623858924012
T11,1529.53,7,0.5807614056933623,ModeA_points,ModeB_holdout_points,0.1385984122638927,0.6996171255262865
T12,816.35,0,0.005316659071309933,ModeA_points,ModeB_holdout_points,-0.375,
T12,816.35,1,0.01878667554368603,ModeA_points,ModeB_holdout_points,0.09722222222222221,
T12,816.35,2,0.06953770812161975,ModeA_points,ModeB_holdout_points,-0.125,0.0
T12,816.35,3,0.12404036763509688,ModeA_points,ModeB_holdout_points,-0.025000000000000022,0.35061103241045516
T12,816.35,4,0.1451831187542685,ModeA_points,ModeB_holdout_points,0.06944444444444442,0.38104660026968434
T12,816.35,5,0.1597959315649046,ModeA_points,ModeB_holdout_points,0.3,0.5147251348276268
T12,816.35,6,0.16757412425944435,ModeA_points,ModeB_holdout_points,0.5416666666666667,0.9167565765047104
T12,816.35,7,0.5851700985125375,ModeA_points,ModeB_holdout_points,0.0886443576753041,0.8423684639894253
