channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_FHC,0,0.0,0.06666666666666667,0.03333333333333333,17.0,16.985294117647058,17.76493142637897,0.0,0.007223553243907752,0.0075551195724949454,0.01745327874485441,0.017557315375027693,-0.0007833796531128743,0.00011322383715659857,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999989,-2.839973841158765e-10,0.9999999997613742,0.0,0.007223553243907752,0.8287375911571266,0.16403885559896442,0.9999999999999998,-2.866748963417887e-10,0.9999999997576213,0.0,0.0075551195724949454,0.8159130613496322,0.1765318190778727
T2K_app_FHC,1,0.06666666666666667,0.13333333333333333,0.1,10.0,7.5,7.3421818872206455,0.0,0.039313122142797474,0.03848587911025873,0.018579296728393407,0.018690045399223032,-0.0008339202758943504,0.00012052860084412109,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-1.3131732403083079e-12,0.9999999999996707,0.0,0.039313122142797474,0.3765650871306668,0.5841217907265353,1.0000000000000007,-1.355635908690825e-12,0.9999999999996559,0.0,0.03848587911025873,0.3946171153598886,0.5668970055298533
T2K_app_FHC,2,0.13333333333333333,0.2,0.16666666666666669,10.0,7.5,7.597243156940118,0.0,0.042915602248141095,0.04347203540075386,0.019705314711932403,0.019822775423418367,-0.0008844608986758259,0.00012783336453164358,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000004,-1.0417091673606734e-13,0.9999999999999847,0.0,0.042915602248141095,0.05317993189268262,0.9039044658591767,0.9999999999999991,-1.1049739506779081e-13,0.9999999999999813,0.0,0.04347203540075386,0.04472889675861214,0.9117990678406331
T2K_app_FHC,3,0.2,0.26666666666666666,0.23333333333333334,16.0,16.102941176470587,16.646531379299226,0.0,0.02790520578900872,0.028847207396577583,0.0208313326954714,0.020955505447613706,-0.0009350015214573018,0.00013513812821916606,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,1.0000000000000004,-2.088914804549069e-14,0.9999999999999973,0.0,0.028847207396577583,0.313022185087529,0.6581306075158939
T2K_app_FHC,4,0.26666666666666666,0.3333333333333333,0.3,22.0,20.073529411764703,21.146794539884098,0.0,0.018491771740812197,0.019480465525519818,0.021957350679010397,0.02208823547180904,-0.0009855421442387777,0.00014244289190668856,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,1.0000000000000016,-6.152436404522886e-15,1.0000000000000018,0.0,0.019480465525519818,0.5196620242580303,0.46085751021645144
T2K_app_FHC,5,0.3333333333333333,0.4,0.3666666666666667,22.0,20.073529411764703,21.554939205266635,0.0,0.012926807762214308,0.013880795435475081,0.02308336866254939,0.023220965496004376,-0.0010360827670202535,0.00014974765559421104,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,0.9999999999999989,-2.5305546543345974e-15,0.9999999999999982,0.0,0.013880795435475081,0.6513421106896855,0.3347770938748383
T2K_app_FHC,6,0.4,0.4666666666666667,0.43333333333333335,15.0,16.323529411764703,17.879350073919955,0.0,0.009476372498194751,0.010379580117274067,0.024209386646088384,0.02435369552019971,-0.0010866233898017292,0.00015705241928173352,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,1.0000000000000004,-1.0286042519467336e-15,1.0000000000000009,0.0,0.010379580117274067,0.7364109582682784,0.25320946161444813
T2K_app_FHC,7,0.4666666666666667,0.5333333333333333,0.5,6.0,10.588235294117649,11.840443775508684,0.0,0.00721872601601627,0.00807244239943623,0.025335404629627377,0.025486425544395046,-0.001137164012583205,0.00016435718296925602,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,0.9999999999999998,-3.4259669830783468e-16,0.9999999999999988,0.0,0.00807244239943623,0.7935819477430036,0.19834560985755992
T2K_app_FHC,8,0.5333333333333333,0.6,0.5666666666666667,9.0,5.514705882352942,6.30226886160012,0.0,0.005670645249224727,0.006480478150925695,0.02646142261316637,0.02661915556859038,-0.0011877046353646807,0.00017166194665677853,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,1.0000000000000002,-2.3587980950285826e-16,1.0000000000000002,0.0,0.006480478150925695,0.8335485271664217,0.15997099468265286
T2K_app_FHC,9,0.6,0.6666666666666666,0.6333333333333333,9.0,5.514705882352942,6.44703851213526,0.0,0.004566829454008326,0.005338911266793284,0.027587440596705367,0.027751885592785717,-0.0012382452581461564,0.00017896671034430098,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,0.9999999999999991,-2.1897016496637402e-16,0.9999999999999982,0.0,0.005338911266793284,0.8624725823066768,0.13218850642652896
T2K_app_FHC,10,0.6666666666666666,0.7333333333333333,0.7,1.0,2.647058823529412,3.1688141746699148,0.0,0.003753837846906565,0.004493747729727301,0.02871345858024436,0.028884615616981052,-0.0012887858809276322,0.0001862714740318235,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999999,-2.81185722847536e-16,1.0000000000000002,0.0,0.003753837846906565,0.9017695459858894,0.09447661616720389,1.0000000000000002,-7.136089932161819e-17,1.0,0.0,0.004493747729727301,0.8840326830502303,0.11147356922004249
T2K_app_FHC,11,0.7333333333333333,0.8,0.7666666666666666,2.0,1.5441176470588234,1.894669389706765,0.0,0.0031385831794213713,0.0038511168423112207,0.029839476563783357,0.030017345641176387,-0.001339326503709108,0.00019357623771934596,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000009,-4.9806465791739056e-17,1.0000000000000016,0.0,0.0031385831794213713,0.9176442814819613,0.07921713533861809,0.9999999999999993,-3.0294401681198585e-17,0.9999999999999986,0.0,0.0038511168423112207,0.9005118460112,0.09563703714648808
