run_name,pair_id,target_a,target_b,delta_mz,sep_norm,overlap_proxy,corridor_proxy,rejection_proxy,leak_reduction_proxy,base_label,boundary_confidence,stable_margin,distance_to_weak_stable_edge,signed_distance_to_weak_stable_edge,weak_stable_edge_cut,edge_band_median_abs_distance,comparator_base_label,comparator_boundary_confidence,comparator_stable_margin,comparator_distance_to_weak_stable_edge,comparator_signed_distance_to_weak_stable_edge,confidence_changed_vs_comparator,near_weak_stable_edge,pair_level_verdict
A1_B2_ModeA,T05<->T12,T05,T12,0.13261824810467715,0.5466128337035031,0.8757993663678291,0.8757993663678291,0.12420063363217093,0.43789968318391453,STABLE-INTERMEDIATE-CANDIDATE,STRONG_STABLE,0.6257993663678291,0.00048780348641797033,0.00048780348641797033,0.33741187969749664,0.027676745901078048,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,0.6280954309205653,0.0,0.0,True,True,BOUNDARY-PROXIMITY-SUPPORTED
A1_B2_ModeA,T08<->T09,T09,T08,0.13373283074611209,0.5486861590895683,0.8748237593949933,0.8748237593949933,0.12517624060500665,0.4374118796974967,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,0.6248237593949933,0.0,0.0,0.33741187969749664,0.027676745901078048,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,0.6280954309205653,0.0,0.0,False,True,BOUNDARY-PROXIMITY-SUPPORTED
