channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_FHC,0,0.0,0.06666666666666667,0.03333333333333333,17.0,16.985294117647058,19.092166475843204,0.0,0.007223553243907752,0.008119569795174609,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999989,-2.839973841158765e-10,0.9999999997613742,0.0,0.007223553243907752,0.8287375911571266,0.16403885559896442,0.9999999999999997,-2.906132182074205e-10,0.9999999997520566,0.0,0.008119569795174609,0.7964988813494384,0.19538154885538675
T2K_app_FHC,1,0.06666666666666667,0.13333333333333333,0.1,10.0,7.5,7.130491466402398,0.0,0.039313122142797474,0.03737625092758034,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-1.3131732403083079e-12,0.9999999999996707,0.0,0.039313122142797474,0.3765650871306668,0.5841217907265353,1.0000000000000004,-1.4126846193477283e-12,0.999999999999633,0.0,0.03737625092758034,0.4184833343903501,0.5441404146820699
T2K_app_FHC,2,0.13333333333333333,0.2,0.16666666666666669,10.0,7.5,7.705003522236203,0.0,0.042915602248141095,0.044088648864108675,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000004,-1.0417091673606734e-13,0.9999999999999847,0.0,0.042915602248141095,0.05317993189268262,0.9039044658591767,0.9999999999999994,-1.1838436787858963e-13,0.9999999999999811,0.0,0.044088648864108675,0.035680370936660245,0.9202309801992306
T2K_app_FHC,3,0.2,0.26666666666666666,0.23333333333333334,16.0,16.102941176470587,17.21679604894328,0.0,0.02790520578900872,0.0298354338818032,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,1.0000000000000016,-2.364853491202821e-14,1.000000000000001,0.0,0.0298354338818032,0.29274455862885634,0.677420007489342
T2K_app_FHC,4,0.26666666666666666,0.3333333333333333,0.3,22.0,20.073529411764703,22.17814715822943,0.0,0.018491771740812197,0.020430549430124727,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,1.0000000000000009,-6.9302885880731665e-15,1.0000000000000004,0.0,0.020430549430124727,0.4987170906926176,0.48085235987725855
T2K_app_FHC,5,0.3333333333333333,0.4,0.3666666666666667,22.0,20.073529411764703,22.85138639087003,0.0,0.012926807762214308,0.014715672212666875,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,0.9999999999999979,-2.843246809215197e-15,0.9999999999999961,0.0,0.014715672212666875,0.6323311674375759,0.3529531603497551
T2K_app_FHC,6,0.4,0.4666666666666667,0.43333333333333335,15.0,16.323529411764703,19.11563989147978,0.0,0.009476372498194751,0.01109728904721164,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,1.0000000000000009,-1.1384179471714917e-15,1.0000000000000013,0.0,0.01109728904721164,0.7197694866928681,0.2691332242599212
T2K_app_FHC,7,0.4666666666666667,0.5333333333333333,0.5,6.0,10.588235294117649,12.741585196668094,0.0,0.00721872601601627,0.008686812295867152,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,1.0000000000000009,-5.942417603944979e-16,1.000000000000001,0.0,0.008686812295867152,0.7791748994843217,0.21213828821981184
T2K_app_FHC,8,0.5333333333333333,0.6,0.5666666666666667,9.0,5.514705882352942,6.8140973010431045,0.0,0.005670645249224727,0.007006779565808606,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,0.9999999999999992,-4.91884275515579e-16,0.9999999999999989,0.0,0.007006779565808606,0.8211135277508526,0.17187969268333803
T2K_app_FHC,9,0.6,0.6666666666666666,0.6333333333333333,9.0,5.514705882352942,6.992377528999635,0.0,0.004566829454008326,0.005790516545073976,0.04292115607842755,0.04317700327521043,-0.0019264896213174293,0.00027844040408909256,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,0.9999999999999998,-2.393639337418835e-16,0.9999999999999994,0.0,0.005790516545073976,0.8517464448867489,0.14246303856817683
